episode,step,total_queue,avg_latency
220,22,0,8.571428571428571
220,23,0,8.571428571428571
220,24,0,9.5
220,25,0,9.5
220,26,0,9.705882352941176
220,27,0,10.277777777777779
220,28,0,10.526315789473685
220,29,0,10.526315789473685
220,30,0,11.1
220,31,0,11.285714285714286
220,32,0,11.285714285714286
220,33,0,11.545454545454545
220,34,0,12.173913043478262
221,0,0,0
221,1,0,0
221,2,0,2.0
221,3,0,2.5
221,4,0,2.5
221,5,0,2.6666666666666665
221,6,0,2.75
221,7,0,2.75
221,8,0,3.2
221,9,0,3.2
221,10,0,3.5
221,11,0,4.142857142857143
221,12,0,4.142857142857143
221,13,0,4.142857142857143
221,14,0,5.111111111111111
221,15,0,5.111111111111111
221,16,0,5.2727272727272725
221,17,0,5.2727272727272725
221,18,0,5.833333333333333
221,19,0,5.833333333333333
221,20,0,6.3076923076923075
221,21,0,6.857142857142857
221,22,0,6.857142857142857
221,23,0,6.857142857142857
221,24,0,7.133333333333334
221,25,0,7.75
221,26,0,7.75
221,27,0,8.411764705882353
221,28,0,8.777777777777779
221,29,0,8.777777777777779
221,30,0,9.421052631578947
221,31,0,9.421052631578947
221,32,0,9.85
221,33,0,10.476190476190476
221,34,0,10.476190476190476
222,0,0,0
222,1,0,0
222,2,0,0
222,3,0,0
222,4,0,4.0
222,5,0,4.0
222,6,0,4.666666666666667
222,7,0,4.666666666666667
222,8,0,5.5
222,9,0,5.5
222,10,0,6.2
222,11,0,6.2
222,12,0,7.0
222,13,0,7.571428571428571
222,14,0,8.25
222,15,0,8.25
222,16,0,8.25
222,17,0,9.0
222,18,0,9.5
222,19,0,9.5
222,20,0,10.0
222,21,0,10.5
222,22,0,10.5
222,23,0,10.846153846153847
222,24,0,11.285714285714286
222,25,0,11.285714285714286
222,26,0,11.733333333333333
222,27,0,12.25
222,28,0,12.25
222,29,0,12.764705882352942
222,30,0,13.222222222222221
222,31,0,13.631578947368421
222,32,0,13.631578947368421
222,33,0,14.15
222,34,0,14.523809523809524
223,0,0,0
223,1,0,0
223,2,0,0
223,3,0,0
223,4,0,4.0
223,5,0,4.0
223,6,0,4.0
223,7,0,4.0
223,8,0,5.75
223,9,0,4.8
223,10,0,5.5
223,11,0,6.0
223,12,0,6.0
223,13,0,6.0
223,14,0,7.222222222222222
223,15,0,7.222222222222222
223,16,0,7.222222222222222
223,17,0,7.222222222222222
223,18,0,8.636363636363637
223,19,0,8.636363636363637
223,20,0,8.636363636363637
223,21,0,9.333333333333334
223,22,0,10.076923076923077
223,23,0,10.076923076923077
223,24,0,10.2
223,25,0,10.2
223,26,2,10.470588235294118
223,27,1,10.578947368421053
223,28,1,10.578947368421053
223,29,2,11.409090909090908
223,30,4,11.409090909090908
223,31,3,11.173913043478262
223,32,4,12.0
223,33,5,12.0
223,34,5,12.285714285714286
224,0,0,0
224,1,0,0
224,2,0,2.0
224,3,0,2.0
224,4,0,2.0
224,5,0,3.0
224,6,0,4.0
224,7,0,4.5
224,8,0,4.5
224,9,0,5.2
224,10,0,5.2
224,11,0,5.833333333333333
224,12,0,6.571428571428571
224,13,0,6.571428571428571
224,14,0,6.571428571428571
224,15,0,7.25
224,16,0,8.0
224,17,0,8.0
224,18,0,8.7
224,19,1,9.363636363636363
224,20,0,8.75
224,21,0,9.384615384615385
224,22,0,9.6
224,23,0,9.6
224,24,0,10.25
224,25,0,9.764705882352942
224,26,0,10.38888888888889
224,27,1,10.38888888888889
224,28,1,10.6
224,29,1,10.6
224,30,0,11.565217391304348
224,31,1,11.565217391304348
224,32,0,11.76
224,33,0,12.346153846153847
224,34,0,12.037037037037036
225,0,0,0
225,1,0,0
225,2,0,0
225,3,0,3.0
225,4,0,3.5
225,5,0,3.0
225,6,0,3.5
225,7,0,3.5
225,8,0,3.6
225,9,0,3.6
225,10,0,4.5
225,11,0,4.5
225,12,0,5.625
225,13,0,5.625
225,14,0,5.625
225,15,0,5.625
225,16,0,6.8
225,17,0,6.8
225,18,0,6.8
225,19,0,7.363636363636363
225,20,0,8.0
225,21,0,8.0
225,22,0,8.615384615384615
225,23,0,8.615384615384615
225,24,0,9.866666666666667
225,25,0,9.866666666666667
225,26,0,9.866666666666667
225,27,0,9.866666666666667
225,28,0,11.058823529411764
225,29,0,11.058823529411764
225,30,0,11.61111111111111
225,31,0,11.61111111111111
225,32,0,12.75
225,33,0,12.75
225,34,0,12.75
226,0,0,0
226,1,0,0
226,2,0,0
226,3,0,0
226,4,0,0
226,5,0,4.0
226,6,0,4.0
226,7,0,3.5
226,8,0,4.333333333333333
226,9,0,4.333333333333333
226,10,0,4.75
226,11,0,4.75
226,12,0,5.8
226,13,0,6.166666666666667
226,14,0,6.857142857142857
226,15,0,7.125
226,16,0,7.125
226,17,0,7.125
226,18,0,8.3
226,19,0,8.3
226,20,0,9.0
226,21,0,8.846153846153847
226,22,0,8.846153846153847
226,23,0,9.285714285714286
226,24,0,9.933333333333334
226,25,0,9.933333333333334
226,26,0,10.375
226,27,0,10.375
226,28,0,11.117647058823529
226,29,0,10.61111111111111
226,30,1,11.157894736842104
226,31,0,10.7
226,32,0,11.380952380952381
226,33,0,11.565217391304348
226,34,0,12.125
227,0,0,0
227,1,0,0
227,2,0,2.0
227,3,0,2.0
227,4,0,2.0
227,5,0,3.0
227,6,0,3.0
227,7,0,3.0
227,8,0,3.0
227,9,0,4.666666666666667
227,10,0,4.666666666666667
227,11,0,5.2
227,12,0,5.2
227,13,0,5.0
227,14,0,6.0
227,15,0,6.0
227,16,0,6.777777777777778
227,17,0,6.777777777777778
227,18,0,6.777777777777778
227,19,0,6.777777777777778
227,20,0,7.909090909090909
227,21,0,7.909090909090909
227,22,0,7.909090909090909
227,23,0,9.076923076923077
227,24,0,9.076923076923077
227,25,0,9.076923076923077
227,26,0,9.428571428571429
227,27,1,10.333333333333334
227,28,1,9.8125
227,29,2,10.176470588235293
227,30,1,10.631578947368421
227,31,1,10.631578947368421
227,32,0,10.35
227,33,0,10.80952380952381
227,34,0,11.304347826086957
228,0,0,0
228,1,0,0
228,2,0,2.0
228,3,0,2.0
228,4,0,2.5
228,5,0,3.0
228,6,0,3.0
228,7,0,4.2
228,8,0,4.2
228,9,0,4.142857142857143
228,10,0,4.625
228,11,0,4.625
228,12,0,4.625
228,13,0,5.7
228,14,0,5.7
228,15,0,5.7
228,16,0,5.7
228,17,0,6.75
228,18,0,6.75
228,19,0,7.153846153846154
228,20,0,7.714285714285714
228,21,0,7.714285714285714
228,22,0,8.133333333333333
228,23,0,8.75
228,24,0,8.352941176470589
228,25,0,8.352941176470589
228,26,3,8.666666666666666
228,27,4,8.363636363636363
228,28,6,8.869565217391305
228,29,5,9.12
228,30,7,9.12
228,31,6,9.481481481481481
228,32,6,9.481481481481481
228,33,5,9.96551724137931
228,34,7,9.96551724137931
229,0,0,0
229,1,0,0
229,2,0,2.0
229,3,0,2.0
229,4,0,3.0
229,5,0,3.0
229,6,0,3.0
229,7,0,3.3333333333333335
229,8,0,3.857142857142857
229,9,0,3.857142857142857
229,10,0,3.857142857142857
229,11,0,4.5
229,12,0,5.111111111111111
229,13,0,5.111111111111111
229,14,0,5.111111111111111
229,15,0,5.9
229,16,0,6.636363636363637
229,17,0,7.25
229,18,0,7.25
229,19,0,7.5
229,20,0,7.933333333333334
229,21,0,7.625
229,22,0,7.625
229,23,0,8.055555555555555
229,24,0,8.473684210526315
229,25,0,8.2
229,26,0,8.80952380952381
229,27,0,8.956521739130435
229,28,1,8.956521739130435
229,29,2,9.16
229,30,3,9.76923076923077
229,31,3,9.555555555555555
229,32,3,10.586206896551724
229,33,4,10.4
229,34,4,10.4
230,0,0,0
230,1,0,0
230,2,0,2.0
230,3,0,2.0
230,4,0,2.6666666666666665
230,5,0,2.6666666666666665
230,6,0,2.6666666666666665
230,7,0,3.8
230,8,0,3.8
230,9,0,3.8
230,10,0,4.857142857142857
230,11,0,4.857142857142857
230,12,0,5.125
230,13,0,5.777777777777778
230,14,0,5.9
230,15,0,5.9
230,16,0,6.636363636363637
230,17,0,6.636363636363637
230,18,0,7.538461538461538
230,19,0,7.538461538461538
230,20,0,8.4
230,21,0,8.4
230,22,0,8.4
230,23,0,8.75
230,24,0,9.411764705882353
230,25,0,9.411764705882353
230,26,1,9.411764705882353
230,27,0,10.1
230,28,0,10.1
230,29,0,9.80952380952381
230,30,1,10.782608695652174
230,31,0,10.458333333333334
230,32,0,10.458333333333334
230,33,0,11.222222222222221
230,34,0,11.222222222222221
231,0,0,0
231,1,0,0
231,2,0,0
231,3,0,3.0
231,4,0,3.0
231,5,0,3.0
231,6,0,3.0
231,7,0,3.0
231,8,0,4.0
231,9,0,4.0
231,10,0,4.5
231,11,0,4.5
231,12,0,5.5
231,13,0,5.5
231,14,0,6.2
231,15,0,6.2
231,16,0,6.2
231,17,0,6.2
231,18,0,7.333333333333333
231,19,0,7.333333333333333
231,20,0,7.846153846153846
231,21,0,8.357142857142858
231,22,0,8.357142857142858
231,23,0,8.933333333333334
231,24,0,8.933333333333334
231,25,0,10.058823529411764
231,26,0,10.058823529411764
231,27,1,10.058823529411764
231,28,0,10.157894736842104
231,29,0,10.6
231,30,2,10.818181818181818
231,31,3,11.173913043478262
231,32,2,10.833333333333334
231,33,2,11.692307692307692
231,34,1,11.444444444444445
232,0,0,0
232,1,0,0
232,2,0,0
232,3,0,3.0
232,4,0,3.5
232,5,0,4.0
232,6,0,4.0
232,7,0,4.0
232,8,0,4.75
232,9,0,5.0
232,10,0,5.0
232,11,0,5.0
232,12,0,6.285714285714286
232,13,0,6.285714285714286
232,14,0,6.625
232,15,0,6.625
232,16,0,7.333333333333333
232,17,0,7.333333333333333
232,18,0,7.8
232,19,0,7.8
232,20,0,8.454545454545455
232,21,0,9.0
232,22,0,9.615384615384615
232,23,0,9.615384615384615
232,24,0,9.615384615384615
232,25,0,10.8
232,26,0,10.8
232,27,0,10.25
232,28,2,10.882352941176471
232,29,3,11.105263157894736
232,30,3,11.65
232,31,2,11.285714285714286
232,32,3,11.285714285714286
232,33,2,12.25
232,34,3,12.25
233,0,0,0
233,1,0,0
233,2,0,0
233,3,0,0
233,4,0,4.0
233,5,0,4.0
233,6,0,4.666666666666667
233,7,0,5.0
233,8,0,5.0
233,9,0,5.666666666666667
233,10,0,5.666666666666667
233,11,0,6.142857142857143
233,12,0,6.142857142857143
233,13,0,6.625
233,14,0,6.625
233,15,0,7.7
233,16,0,7.7
233,17,0,7.7
233,18,0,8.272727272727273
233,19,0,8.916666666666666
233,20,0,8.916666666666666
233,21,0,8.916666666666666
233,22,0,9.615384615384615
233,23,0,10.285714285714286
233,24,0,10.666666666666666
233,25,0,10.666666666666666
233,26,0,11.3125
233,27,0,11.3125
233,28,0,11.823529411764707
233,29,0,11.823529411764707
233,30,1,13.0
233,31,0,12.45
233,32,0,12.0
233,33,0,13.173913043478262
233,34,0,13.173913043478262
234,0,0,0
234,1,0,0
234,2,0,0
234,3,0,3.0
234,4,0,3.5
234,5,0,4.0
234,6,0,4.0
234,7,0,3.8
234,8,0,3.8
234,9,0,3.8333333333333335
234,10,0,3.7142857142857144
234,11,0,3.7142857142857144
234,12,0,3.7142857142857144
234,13,0,4.333333333333333
234,14,0,4.333333333333333
234,15,0,4.7
234,16,0,5.0
234,17,0,5.416666666666667
234,18,0,5.416666666666667
234,19,0,5.846153846153846
234,20,0,5.846153846153846
234,21,0,6.733333333333333
234,22,0,6.733333333333333
234,23,0,7.0
234,24,0,7.0
234,25,0,7.529411764705882
234,26,0,7.833333333333333
234,27,0,7.833333333333333
234,28,0,8.210526315789474
234,29,0,8.8
234,30,0,8.8
234,31,0,8.8
234,32,0,9.636363636363637
234,33,0,9.636363636363637
234,34,0,10.26086956521739
235,0,0,0
235,1,0,0
235,2,0,0
235,3,0,3.0
235,4,0,3.0
235,5,0,3.5
235,6,0,4.333333333333333
235,7,0,4.333333333333333
235,8,0,3.75
235,9,0,4.4
235,10,0,5.166666666666667
235,11,0,5.166666666666667
235,12,0,5.166666666666667
235,13,0,5.857142857142857
235,14,0,6.75
235,15,0,6.75
235,16,0,6.75
235,17,0,6.9
235,18,0,7.7272727272727275
235,19,0,7.846153846153846
235,20,0,8.571428571428571
235,21,0,8.133333333333333
235,22,0,8.411764705882353
235,23,0,8.944444444444445
235,24,0,9.05
235,25,0,9.05
235,26,2,9.05
235,27,4,9.272727272727273
235,28,7,9.782608695652174
235,29,6,9.541666666666666
235,30,8,9.541666666666666
235,31,7,10.481481481481481
235,32,9,10.481481481481481
235,33,9,10.357142857142858
235,34,10,10.862068965517242
236,0,0,0
236,1,0,0
236,2,0,0
236,3,0,2.0
236,4,0,2.0
236,5,0,3.0
236,6,0,3.0
236,7,0,3.2
236,8,0,3.2
236,9,0,4.142857142857143
236,10,0,4.142857142857143
236,11,0,4.142857142857143
236,12,0,4.625
236,13,0,5.0
236,14,0,5.0
236,15,0,5.4
236,16,0,5.818181818181818
236,17,0,5.818181818181818
236,18,0,5.818181818181818
236,19,0,6.846153846153846
236,20,0,6.846153846153846
236,21,0,6.846153846153846
236,22,0,7.357142857142857
236,23,0,7.933333333333334
236,24,0,7.933333333333334
236,25,0,8.5
236,26,1,9.058823529411764
236,27,1,9.105263157894736
236,28,0,9.333333333333334
236,29,0,9.333333333333334
236,30,0,9.478260869565217
236,31,1,10.0
236,32,1,9.68
236,33,1,9.423076923076923
236,34,1,9.851851851851851
237,0,0,0
237,1,0,0
237,2,0,0
237,3,0,0
237,4,0,4.0
237,5,0,4.0
237,6,0,4.666666666666667
237,7,0,4.666666666666667
237,8,0,5.5
237,9,0,5.8
237,10,0,6.166666666666667
237,11,0,6.166666666666667
237,12,0,6.571428571428571
237,13,0,6.571428571428571
237,14,0,7.444444444444445
237,15,0,7.444444444444445
237,16,0,7.444444444444445
237,17,0,8.1
237,18,0,8.454545454545455
237,19,0,8.454545454545455
237,20,0,9.384615384615385
237,21,0,9.384615384615385
237,22,0,9.384615384615385
237,23,0,9.785714285714286
237,24,0,10.466666666666667
237,25,0,10.466666666666667
237,26,0,10.466666666666667
237,27,0,10.9375
237,28,1,11.411764705882353
237,29,0,11.263157894736842
237,30,0,11.263157894736842
237,31,0,10.9
237,32,0,11.380952380952381
237,33,0,11.304347826086957
237,34,0,11.304347826086957
238,0,0,0
238,1,0,0
238,2,0,0
238,3,0,3.0
238,4,0,3.0
238,5,0,3.5
238,6,0,4.0
238,7,0,4.25
238,8,0,4.25
238,9,0,5.0
238,10,0,5.0
238,11,0,5.5
238,12,0,5.5
238,13,0,5.857142857142857
238,14,0,5.857142857142857
238,15,0,6.625
238,16,0,6.625
238,17,0,7.0
238,18,0,7.0
238,19,0,7.8
238,20,0,8.090909090909092
238,21,0,8.090909090909092
238,22,0,8.090909090909092
238,23,0,9.307692307692308
238,24,0,9.307692307692308
238,25,0,10.0
238,26,0,10.4
238,27,0,10.4
238,28,0,10.4
238,29,0,11.529411764705882
238,30,0,11.529411764705882
238,31,0,11.473684210526315
238,32,0,12.1
238,33,0,12.1
238,34,0,12.1
239,0,0,0
239,1,0,0
239,2,0,2.0
239,3,0,2.0
239,4,0,2.6666666666666665
239,5,0,2.6666666666666665
239,6,0,3.25
239,7,0,3.8
239,8,0,3.8
239,9,0,4.166666666666667
239,10,0,4.714285714285714
239,11,0,4.714285714285714
239,12,0,4.714285714285714
239,13,0,5.375
239,14,0,6.0
239,15,0,6.0
239,16,0,6.6
239,17,0,7.181818181818182
239,18,0,7.666666666666667
239,19,0,7.666666666666667
239,20,0,7.666666666666667
239,21,0,8.714285714285714
239,22,0,8.714285714285714
239,23,0,8.714285714285714
239,24,0,9.75
239,25,0,9.75
239,26,0,10.352941176470589
239,27,0,10.777777777777779
239,28,0,10.777777777777779
239,29,0,10.9
239,30,1,11.333333333333334
239,31,0,10.954545454545455
239,32,0,10.954545454545455
239,33,0,11.291666666666666
239,34,0,11.8
240,0,0,0
240,1,0,0
240,2,0,0
240,3,0,0
240,4,0,0
240,5,0,4.0
240,6,0,4.0
240,7,0,4.666666666666667
240,8,0,4.666666666666667
240,9,0,5.25
240,10,0,5.8
240,11,0,5.8
240,12,0,6.5
240,13,0,6.5
240,14,0,7.625
240,15,0,7.625
240,16,0,7.625
240,17,0,8.2
240,18,0,8.2
240,19,0,8.2
240,20,0,8.2
240,21,0,9.083333333333334
240,22,0,9.083333333333334
240,23,0,9.461538461538462
240,24,0,9.928571428571429
240,25,0,10.266666666666667
240,26,0,10.266666666666667
240,27,0,10.625
240,28,0,11.058823529411764
240,29,0,11.058823529411764
240,30,0,11.555555555555555
240,31,0,11.894736842105264
240,32,0,11.4
240,33,0,12.181818181818182
240,34,0,11.73913043478261
241,0,0,0
241,1,0,0
241,2,0,2.0
241,3,0,2.5
241,4,0,3.0
241,5,0,3.25
241,6,0,3.4
241,7,0,3.8333333333333335
241,8,0,3.8333333333333335
241,9,0,4.625
241,10,0,4.625
241,11,0,5.0
241,12,0,5.3
241,13,0,5.3
241,14,0,5.7272727272727275
241,15,0,6.083333333333333
241,16,0,6.083333333333333
241,17,0,6.785714285714286
241,18,0,6.785714285714286
241,19,0,6.785714285714286
241,20,0,6.785714285714286
241,21,0,7.75
241,22,0,7.75
241,23,0,8.555555555555555
241,24,0,8.555555555555555
241,25,0,8.947368421052632
241,26,0,9.35
241,27,0,9.35
241,28,0,9.761904761904763
241,29,0,10.181818181818182
241,30,0,10.181818181818182
241,31,0,10.208333333333334
241,32,0,10.68
241,33,0,10.384615384615385
241,34,0,10.777777777777779
242,0,0,0
242,1,0,0
242,2,0,2.0
242,3,0,2.0
242,4,0,2.5
242,5,0,3.0
242,6,0,3.0
242,7,0,3.75
242,8,0,3.75
242,9,0,4.6
242,10,0,5.166666666666667
242,11,0,5.166666666666667
242,12,0,5.857142857142857
242,13,0,6.5
242,14,0,6.777777777777778
242,15,0,6.777777777777778
242,16,0,7.2
242,17,0,7.7272727272727275
242,18,0,7.7272727272727275
242,19,0,8.166666666666666
242,20,0,8.166666666666666
242,21,0,8.76923076923077
242,22,0,8.76923076923077
242,23,0,9.285714285714286
242,24,0,9.285714285714286
242,25,0,9.375
242,26,0,9.941176470588236
242,27,0,9.941176470588236
242,28,0,9.941176470588236
242,29,0,10.5
242,30,0,11.0
242,31,0,11.0
242,32,0,12.047619047619047
242,33,0,12.047619047619047
242,34,0,12.047619047619047
243,0,0,0
243,1,0,0
243,2,0,0
243,3,0,2.5
243,4,0,2.5
243,5,0,3.0
243,6,0,3.0
243,7,0,3.75
243,8,0,3.75
243,9,0,4.4
243,10,0,4.4
243,11,0,5.333333333333333
243,12,0,5.857142857142857
243,13,0,5.857142857142857
243,14,0,5.857142857142857
243,15,0,7.333333333333333
243,16,0,7.333333333333333
243,17,0,8.0
243,18,0,8.545454545454545
243,19,0,9.166666666666666
243,20,0,9.166666666666666
243,21,0,9.76923076923077
243,22,0,10.357142857142858
243,23,0,10.3125
243,24,0,10.3125
243,25,0,9.823529411764707
243,26,2,10.947368421052632
243,27,3,10.55
243,28,3,11.095238095238095
243,29,4,11.304347826086957
243,30,5,11.791666666666666
243,31,5,12.038461538461538
243,32,5,12.038461538461538
243,33,4,11.851851851851851
243,34,5,12.392857142857142
244,0,0,0
244,1,0,0
244,2,0,0
244,3,0,3.0
244,4,0,2.6666666666666665
244,5,0,3.2
244,6,0,3.2
244,7,0,3.2
244,8,0,3.6666666666666665
244,9,0,4.0
244,10,0,4.0
244,11,0,4.777777777777778
244,12,0,4.777777777777778
244,13,0,5.2
244,14,0,5.2
244,15,0,5.545454545454546
244,16,0,6.0
244,17,0,6.0
244,18,0,6.538461538461538
244,19,0,6.857142857142857
244,20,0,6.857142857142857
244,21,0,7.4
244,22,0,7.4
244,23,0,8.411764705882353
244,24,0,8.411764705882353
244,25,0,8.411764705882353
244,26,0,9.05
244,27,0,8.761904761904763
244,28,0,8.761904761904763
244,29,0,9.782608695652174
244,30,0,9.782608695652174
244,31,0,10.333333333333334
244,32,1,10.461538461538462
244,33,2,10.461538461538462
244,34,1,10.642857142857142
245,0,0,0
245,1,0,0
245,2,0,0
245,3,0,0
245,4,0,4.0
245,5,0,3.5
245,6,0,3.5
245,7,0,3.6666666666666665
245,8,0,3.6666666666666665
245,9,0,3.75
245,10,0,3.75
245,11,0,4.666666666666667
245,12,0,4.666666666666667
245,13,0,4.666666666666667
245,14,0,4.666666666666667
245,15,0,5.875
245,16,0,5.875
245,17,0,6.222222222222222
245,18,0,6.222222222222222
245,19,0,6.8
245,20,0,6.8
245,21,0,7.181818181818182
245,22,0,7.833333333333333
245,23,0,7.833333333333333
245,24,0,8.785714285714286
245,25,0,8.785714285714286
245,26,0,8.785714285714286
245,27,0,9.466666666666667
245,28,0,9.9375
245,29,0,9.9375
245,30,0,10.470588235294118
245,31,0,10.470588235294118
245,32,0,10.526315789473685
245,33,0,10.526315789473685
245,34,0,11.15
246,0,0,0
246,1,0,0
246,2,0,2.0
246,3,0,2.0
246,4,0,3.0
246,5,0,3.0
246,6,0,3.0
246,7,0,3.0
246,8,0,3.6
246,9,0,3.6
246,10,0,4.166666666666667
246,11,0,5.0
246,12,0,5.0
246,13,0,6.0
246,14,0,6.0
246,15,0,7.0
246,16,0,7.0
246,17,0,7.846153846153846
246,18,0,7.846153846153846
246,19,0,8.357142857142858
246,20,0,8.8
246,21,0,9.1875
246,22,0,9.1875
246,23,0,9.88888888888889
246,24,0,9.88888888888889
246,25,0,10.210526315789474
246,26,0,10.210526315789474
246,27,0,10.65
246,28,0,10.904761904761905
246,29,0,10.904761904761905
246,30,0,10.904761904761905
246,31,0,11.521739130434783
246,32,0,11.125
246,33,0,11.37037037037037
246,34,0,11.37037037037037
247,0,0,0
247,1,0,0
247,2,0,0
247,3,0,0
247,4,0,4.0
247,5,0,4.0
247,6,0,4.0
247,7,0,4.75
247,8,0,4.75
247,9,0,4.75
247,10,0,4.75
247,11,0,6.0
247,12,0,6.0
247,13,0,6.428571428571429
247,14,0,6.428571428571429
247,15,0,7.333333333333333
247,16,0,7.333333333333333
247,17,0,8.0
247,18,0,8.0
247,19,0,8.0
247,20,0,8.0
247,21,0,8.923076923076923
247,22,0,8.923076923076923
247,23,0,8.923076923076923
247,24,0,9.357142857142858
247,25,0,10.0
247,26,0,10.0
247,27,0,10.0
247,28,0,10.5
247,29,0,11.117647058823529
247,30,0,10.61111111111111
247,31,0,11.55
247,32,0,11.142857142857142
247,33,0,11.636363636363637
247,34,0,11.708333333333334
248,0,0,0
248,1,0,0
248,2,0,0
248,3,0,3.0
248,4,0,3.0
248,5,0,3.0
248,6,0,3.0
248,7,0,4.333333333333333
248,8,0,5.0
248,9,0,5.0
248,10,0,5.6
248,11,0,6.166666666666667
248,12,0,6.166666666666667
248,13,0,6.857142857142857
248,14,0,7.5
248,15,0,7.5
248,16,0,8.11111111111111
248,17,0,8.0
248,18,1,8.0
248,19,0,7.923076923076923
248,20,0,8.5
248,21,0,8.2
248,22,1,9.117647058823529
248,23,0,8.833333333333334
248,24,0,9.65
248,25,0,9.476190476190476
248,26,1,9.476190476190476
248,27,0,9.652173913043478
248,28,0,9.958333333333334
248,29,0,10.192307692307692
248,30,0,10.192307692307692
248,31,0,10.25
248,32,1,10.724137931034482
248,33,0,10.774193548387096
248,34,1,10.774193548387096
249,0,0,0
249,1,0,0
249,2,0,0
249,3,0,0
249,4,0,4.0
249,5,0,4.0
249,6,0,4.333333333333333
249,7,0,4.5
249,8,0,4.8
249,9,0,4.8
249,10,0,5.166666666666667
249,11,0,5.714285714285714
249,12,0,5.714285714285714
249,13,0,5.714285714285714
249,14,0,6.555555555555555
249,15,0,6.555555555555555
249,16,0,6.555555555555555
249,17,0,6.555555555555555
249,18,0,7.818181818181818
249,19,0,7.818181818181818
249,20,0,7.818181818181818
249,21,0,8.846153846153847
249,22,0,8.846153846153847
249,23,0,8.846153846153847
249,24,0,9.357142857142858
249,25,0,10.066666666666666
249,26,0,10.4375
249,27,1,9.941176470588236
249,28,3,10.555555555555555
249,29,4,10.157894736842104
249,30,5,10.6
249,31,4,10.954545454545455
249,32,4,10.954545454545455
249,33,3,11.166666666666666
249,34,4,11.76
250,0,0,0
250,1,0,0
250,2,0,2.0
250,3,0,2.5
250,4,0,2.5
250,5,0,3.3333333333333335
250,6,0,4.0
250,7,0,4.0
250,8,0,4.6
250,9,0,5.0
250,10,0,5.0
250,11,0,5.0
250,12,0,5.714285714285714
250,13,0,6.375
250,14,0,6.777777777777778
250,15,0,6.777777777777778
250,16,0,6.777777777777778
250,17,0,7.4
250,18,0,7.818181818181818
250,19,0,7.818181818181818
250,20,0,7.818181818181818
250,21,0,8.583333333333334
250,22,0,9.153846153846153
250,23,0,9.153846153846153
250,24,0,10.266666666666667
250,25,0,10.266666666666667
250,26,0,10.266666666666667
250,27,0,9.75
250,28,1,10.944444444444445
250,29,2,10.526315789473685
250,30,5,10.526315789473685
250,31,5,10.2
250,32,5,11.409090909090908
250,33,6,11.130434782608695
250,34,6,11.130434782608695
251,0,0,0
251,1,0,0
251,2,0,0
251,3,0,3.0
251,4,0,3.0
251,5,0,2.5
251,6,0,3.3333333333333335
251,7,0,3.5
251,8,0,3.5
251,9,0,3.5
251,10,0,4.666666666666667
251,11,0,4.666666666666667
251,12,0,5.142857142857143
251,13,0,5.142857142857143
251,14,0,5.5
251,15,0,5.5
251,16,0,6.222222222222222
251,17,0,6.222222222222222
251,18,0,6.8
251,19,0,7.363636363636363
251,20,0,7.833333333333333
251,21,0,8.384615384615385
251,22,0,8.384615384615385
251,23,0,8.928571428571429
251,24,0,9.4
251,25,0,9.9375
251,26,0,9.9375
251,27,0,10.411764705882353
251,28,0,10.473684210526315
251,29,1,10.473684210526315
251,30,2,10.1
251,31,2,10.619047619047619
251,32,3,10.869565217391305
251,33,3,10.869565217391305
251,34,3,11.12
252,0,0,0
252,1,0,0
252,2,0,2.0
252,3,0,2.5
252,4,0,2.5
252,5,0,2.5
252,6,0,3.6666666666666665
252,7,0,4.25
252,8,0,4.25
252,9,0,5.333333333333333
252,10,0,5.333333333333333
252,11,0,6.0
252,12,0,6.0
252,13,0,6.625
252,14,0,6.625
252,15,0,7.333333333333333
252,16,0,7.3
252,17,0,7.3
252,18,0,8.090909090909092
252,19,0,8.166666666666666
252,20,0,8.846153846153847
252,21,0,8.928571428571429
252,22,0,9.4
252,23,0,9.4
252,24,0,9.4
252,25,0,9.5625
252,26,0,10.058823529411764
252,27,0,9.61111111111111
252,28,0,9.894736842105264
252,29,1,10.45
252,30,0,10.047619047619047
252,31,2,10.363636363636363
252,32,3,10.08695652173913
252,33,4,10.32
252,34,5,10.32
253,0,0,0
253,1,0,0
253,2,0,0
253,3,0,3.0
253,4,0,3.5
253,5,0,4.0
253,6,0,4.0
253,7,0,4.75
253,8,0,5.2
253,9,0,5.5
253,10,0,5.5
253,11,0,5.5
253,12,0,6.75
253,13,0,6.75
253,14,0,7.111111111111111
253,15,0,7.6
253,16,0,7.909090909090909
253,17,0,7.909090909090909
253,18,0,7.909090909090909
253,19,0,8.583333333333334
253,20,0,9.076923076923077
253,21,0,9.642857142857142
253,22,0,9.642857142857142
253,23,0,10.133333333333333
253,24,0,10.75
253,25,0,10.75
253,26,0,11.176470588235293
253,27,0,11.777777777777779
253,28,0,12.210526315789474
253,29,0,12.75
253,30,1,12.238095238095237
253,31,2,12.772727272727273
253,32,1,12.791666666666666
253,33,1,12.791666666666666
253,34,0,12.923076923076923
254,0,0,0
254,1,0,0
254,2,0,0
254,3,0,3.0
254,4,0,3.5
254,5,0,3.6666666666666665
254,6,0,3.6666666666666665
254,7,0,4.5
254,8,0,4.5
254,9,0,5.2
254,10,0,5.2
254,11,0,6.0
254,12,0,6.0
254,13,0,6.571428571428571
254,14,0,7.25
254,15,0,7.555555555555555
