episode,completion_rate,reward,avg_latency,v1_completion,v2_completion,jain_index
49,0.29464285714285715,21.199999999999957,12.575757575757576,0.3090909090909091,0.2807017543859649,0.9976884614509142
50,0.30612244897959184,18.399999999999967,12.3,0.25,0.35185185185185186,0.9721583064887251
51,0.23958333333333334,17.59999999999997,12.08695652173913,0.2222222222222222,0.2619047619047619,0.9933262146289376
52,0.31958762886597936,18.999999999999964,11.96774193548387,0.275,0.3508771929824561,0.9855153615860168
53,0.22764227642276422,22.59999999999995,11.642857142857142,0.22950819672131148,0.22580645161290322,0.9999339061467285
54,0.2956521739130435,22.399999999999952,11.411764705882353,0.3492063492063492,0.23076923076923078,0.9599674940646884
55,0.2358490566037736,18.799999999999965,13.52,0.22807017543859648,0.24489795918367346,0.9987357275718985
56,0.27184466019417475,18.999999999999964,12.571428571428571,0.3018867924528302,0.24,0.9871248908564512
57,0.24528301886792453,20.19999999999996,11.73076923076923,0.25925925925925924,0.23076923076923078,0.9966311817814311
58,0.27722772277227725,18.199999999999967,13.464285714285714,0.2807017543859649,0.2727272727272727,0.999792417423651
59,0.25892857142857145,20.39999999999996,11.96551724137931,0.24074074074074073,0.27586206896551724,0.9953992815274688
60,0.28225806451612906,23.999999999999947,11.628571428571428,0.29508196721311475,0.2698412698412698,0.9980076863625298
61,0.27884615384615385,18.799999999999965,12.862068965517242,0.2653061224489796,0.2909090909090909,0.9978856557664618
62,0.24778761061946902,20.39999999999996,11.214285714285714,0.265625,0.22448979591836735,0.9930050735389931
63,0.28431372549019607,18.599999999999966,10.551724137931034,0.22,0.34615384615384615,0.9526971888454285
64,0.2553191489361702,16.99999999999997,14.666666666666666,0.25,0.2608695652173913,0.9995475113122175
65,0.2782608695652174,22.199999999999953,10.84375,0.3220338983050847,0.23214285714285715,0.9743635872203025
66,0.26373626373626374,17.39999999999997,13.458333333333334,0.2708333333333333,0.2558139534883721,0.9991873356278487
67,0.2647058823529412,18.999999999999964,12.11111111111111,0.2962962962962963,0.22916666666666666,0.9839411877028831
68,0.2376237623762376,18.999999999999964,13.875,0.23636363636363636,0.2391304347826087,0.9999661428715544
69,0.2708333333333333,18.199999999999967,10.807692307692308,0.23255813953488372,0.3018867924528302,0.9834509787283691
70,0.2636363636363636,20.19999999999996,12.344827586206897,0.296875,0.21739130434782608,0.9766693140720387
71,0.26,18.999999999999964,13.0,0.2727272727272727,0.25,0.9981132075471699
72,0.27,18.399999999999967,11.925925925925926,0.2777777777777778,0.2608695652173913,0.9990156293945116
73,0.2894736842105263,21.799999999999955,11.757575757575758,0.2830188679245283,0.29508196721311475,0.9995647672663781
74,0.24271844660194175,18.599999999999966,11.96,0.24561403508771928,0.2391304347826087,0.9998211334814603
75,0.30434782608695654,17.79999999999997,13.178571428571429,0.32653061224489793,0.27906976744186046,0.9938956497958704
76,0.26732673267326734,18.799999999999965,12.0,0.26,0.27450980392156865,0.99926363723403
77,0.2857142857142857,15.799999999999976,13.208333333333334,0.2857142857142857,0.2857142857142857,1.0
78,0.24271844660194175,19.199999999999964,13.52,0.23404255319148937,0.25,0.9989143546441496
79,0.23529411764705882,17.999999999999968,13.666666666666666,0.22448979591836735,0.24528301886792453,0.9980446800007509
80,0.25510204081632654,18.199999999999967,11.92,0.22448979591836735,0.2857142857142857,0.9858044164037857
81,0.28421052631578947,17.999999999999968,11.814814814814815,0.29545454545454547,0.27450980392156865,0.9986514453160771
82,0.2857142857142857,19.599999999999962,13.233333333333333,0.3,0.26666666666666666,0.996551724137931
83,0.23809523809523808,19.599999999999962,12.04,0.23529411764705882,0.24074074074074073,0.9998691058357856
84,0.22018348623853212,20.19999999999996,13.25,0.2413793103448276,0.19607843137254902,0.989390164926329
85,0.23853211009174313,20.19999999999996,12.653846153846153,0.22448979591836735,0.25,0.9971178233802168
86,0.20833333333333334,21.599999999999955,13.16,0.21875,0.19642857142857142,0.9971178233802166
87,0.22330097087378642,19.99999999999996,12.652173913043478,0.2692307692307692,0.17647058823529413,0.9584835761916521
88,0.25806451612903225,23.999999999999947,11.65625,0.2857142857142857,0.23529411764705882,0.9907216494845358
89,0.25252525252525254,18.199999999999967,11.8,0.22916666666666666,0.27450980392156865,0.9919607727993422
90,0.2549019607843137,18.599999999999966,13.307692307692308,0.20833333333333334,0.2962962962962963,0.9705113543538638
91,0.2358490566037736,18.999999999999964,13.04,0.20754716981132076,0.2641509433962264,0.9858044164037855
92,0.2413793103448276,22.199999999999953,11.428571428571429,0.22448979591836735,0.2537313432835821,0.9962750331835694
93,0.23008849557522124,20.799999999999958,13.576923076923077,0.22033898305084745,0.24074074074074073,0.9980459590433016
94,0.2653061224489796,17.59999999999997,12.846153846153847,0.22,0.3125,0.9707090590097992
95,0.24,19.599999999999962,14.291666666666666,0.2708333333333333,0.21153846153846154,0.9851147113189082
96,0.2777777777777778,18.999999999999964,11.633333333333333,0.23728813559322035,0.32653061224489793,0.9755590674229584
97,0.2641509433962264,19.599999999999962,12.857142857142858,0.2857142857142857,0.23255813953488372,0.9895901106050748
98,0.203125,23.19999999999995,13.153846153846153,0.22857142857142856,0.1724137931034483,0.9807635377565157
99,0.21100917431192662,20.39999999999996,12.695652173913043,0.21428571428571427,0.20754716981132076,0.9997448823397349
100,0.2807017543859649,20.999999999999957,11.09375,0.23636363636363636,0.3220338983050847,0.9770031077524797
101,0.23636363636363636,20.19999999999996,12.423076923076923,0.23728813559322035,0.23529411764705882,0.9999821969022608
102,0.24074074074074073,19.79999999999996,13.423076923076923,0.23076923076923078,0.25,0.998402555910543
103,0.28888888888888886,16.99999999999997,12.76923076923077,0.28888888888888886,0.28888888888888886,1.0
104,0.26851851851851855,20.19999999999996,12.03448275862069,0.2727272727272727,0.2641509433962264,0.999744882339735
105,0.25862068965517243,20.999999999999957,11.766666666666667,0.2833333333333333,0.23214285714285715,0.9902343956310934
106,0.2830188679245283,19.99999999999996,10.7,0.2978723404255319,0.2711864406779661,0.9978057029284007
107,0.2857142857142857,21.999999999999954,10.735294117647058,0.29508196721311475,0.27586206896551724,0.998868060505887
108,0.2857142857142857,18.399999999999967,11.178571428571429,0.21951219512195122,0.3333333333333333,0.9593360995850623
109,0.2727272727272727,20.19999999999996,10.4,0.2982456140350877,0.24528301886792453,0.9905943351444136
110,0.3023255813953488,15.999999999999975,12.0,0.2894736842105263,0.3125,0.9985389707197806
111,0.23577235772357724,22.59999999999995,12.0,0.2602739726027397,0.2,0.9831405879894106
112,0.3333333333333333,17.999999999999968,10.666666666666666,0.36363636363636365,0.2857142857142857,0.9858044164037856
113,0.3177570093457944,19.79999999999996,12.088235294117647,0.26666666666666666,0.3829787234042553,0.9689405417390342
114,0.31958762886597936,17.999999999999968,10.709677419354838,0.2978723404255319,0.34,0.99565712898163
115,0.22857142857142856,19.399999999999963,12.875,0.26785714285714285,0.1836734693877551,0.9664075513603555
116,0.3018867924528302,19.199999999999964,11.8125,0.32142857142857145,0.28,0.9952774564526453
117,0.25892857142857145,21.199999999999957,12.586206896551724,0.23529411764705882,0.2786885245901639,0.992922401560217
118,0.2857142857142857,20.19999999999996,11.15625,0.296875,0.2708333333333333,0.9979002183772887
119,0.30303030303030304,17.999999999999968,12.4,0.2549019607843137,0.3541666666666667,0.9741254880309187
120,0.3163265306122449,18.199999999999967,11.129032258064516,0.3111111111111111,0.32075471698113206,0.9997671222383732
121,0.3076923076923077,19.99999999999996,11.5,0.32653061224489793,0.2909090909090909,0.9966826391448583
122,0.3211009174311927,19.99999999999996,10.714285714285714,0.2549019607843137,0.3793103448275862,0.9629462624493818
123,0.336734693877551,18.399999999999967,11.575757575757576,0.3404255319148936,0.3333333333333333,0.9998892089519166
124,0.29411764705882354,22.199999999999953,11.914285714285715,0.32075471698113206,0.2727272727272727,0.9934937759336097
125,0.3333333333333333,18.399999999999967,11.212121212121213,0.2894736842105263,0.36065573770491804,0.9881541539433504
126,0.2736842105263158,17.79999999999997,12.076923076923077,0.3076923076923077,0.23255813953488372,0.9810257292831941
127,0.2966101694915254,22.399999999999952,11.342857142857143,0.35714285714285715,0.24193548387096775,0.9643366619115551
128,0.34408602150537637,17.39999999999997,9.875,0.3617021276595745,0.32608695652173914,0.9973257835242287
129,0.3300970873786408,19.79999999999996,10.794117647058824,0.3333333333333333,0.3275862068965517,0.9999243913503705
130,0.27522935779816515,19.79999999999996,13.2,0.30357142857142855,0.24528301886792453,0.9888473190563317
131,0.2892561983471074,22.79999999999995,10.8,0.29310344827586204,0.2857142857142857,0.9998370568852516
132,0.2857142857142857,18.999999999999964,11.0,0.3275862068965517,0.23404255319148937,0.9730073151110052
133,0.27722772277227725,19.399999999999963,12.571428571428571,0.2826086956521739,0.2727272727272727,0.999683488213101
134,0.30303030303030304,18.599999999999966,12.033333333333333,0.27906976744186046,0.32142857142857145,0.9950488264519444
135,0.29411764705882354,19.599999999999962,11.3,0.2826086956521739,0.30357142857142855,0.9987227421971638
136,0.32967032967032966,17.39999999999997,11.333333333333334,0.32653061224489793,0.3333333333333333,0.9998937300743889
137,0.3137254901960784,18.399999999999967,12.5,0.3103448275862069,0.3181818181818182,0.9998445524977304
138,0.3490566037735849,19.99999999999996,11.837837837837839,0.3673469387755102,0.3333333333333333,0.9976490502162874
139,0.26436781609195403,15.799999999999976,10.565217391304348,0.28888888888888886,0.23809523809523808,0.9907953401409462
140,0.3153846153846154,23.999999999999947,10.926829268292684,0.358974358974359,0.25,0.9689714408417438
141,0.2830188679245283,19.599999999999962,12.2,0.3448275862068966,0.20833333333333334,0.9426073131955486
142,0.2980769230769231,18.799999999999965,11.03225806451613,0.30357142857142855,0.2916666666666667,0.9996001599360256
143,0.3018867924528302,19.399999999999963,11.3125,0.3392857142857143,0.26,0.9827977136219322
144,0.30275229357798167,20.59999999999996,11.757575757575758,0.2962962962962963,0.3090909090909091,0.9995535283626982
145,0.26881720430107525,16.99999999999997,10.44,0.2826086956521739,0.2553191489361702,0.9974329855093839
146,0.28688524590163933,22.59999999999995,12.057142857142857,0.3225806451612903,0.25,0.9841858648965245
147,0.27722772277227725,18.599999999999966,11.214285714285714,0.24444444444444444,0.30357142857142855,0.9884930873521919
148,0.3269230769230769,20.19999999999996,11.205882352941176,0.29545454545454547,0.35,0.9929091983454797
149,0.2912621359223301,19.199999999999964,11.566666666666666,0.21568627450980393,0.36538461538461536,0.9377602881186592
150,0.28421052631578947,17.999999999999968,13.444444444444445,0.32653061224489793,0.2391304347826087,0.976683365035802
151,0.2777777777777778,19.599999999999962,10.766666666666667,0.2857142857142857,0.2692307692307692,0.9991185112634673
152,0.2708333333333333,18.599999999999966,12.153846153846153,0.2777777777777778,0.2619047619047619,0.9991356957649095
153,0.29906542056074764,19.79999999999996,11.59375,0.3492063492063492,0.22727272727272727,0.9571774703806216
154,0.2689075630252101,21.999999999999954,11.625,0.29508196721311475,0.2413793103448276,0.9900783398891415
155,0.2807017543859649,21.599999999999955,12.5,0.3508771929824561,0.21052631578947367,0.9411764705882354
156,0.27586206896551724,21.799999999999955,12.9375,0.3125,0.23076923076923078,0.9778679736559966
157,0.2727272727272727,17.59999999999997,12.444444444444445,0.3076923076923077,0.23404255319148937,0.9818525621493736
158,0.2711864406779661,21.199999999999957,10.625,0.21052631578947367,0.32786885245901637,0.9546524399811703
159,0.3229166666666667,18.799999999999965,11.67741935483871,0.37254901960784315,0.26666666666666666,0.9732947468679023
160,0.2621359223300971,19.199999999999964,12.777777777777779,0.22916666666666666,0.2909090909090909,0.9861018842934395
161,0.2358490566037736,18.799999999999965,12.96,0.22641509433962265,0.24528301886792453,0.998402555910543
162,0.2689075630252101,22.199999999999953,11.46875,0.2698412698412698,0.26785714285714285,0.999986383813077
163,0.26881720430107525,16.99999999999997,13.32,0.29411764705882354,0.23809523809523808,0.9890410958904108
164,0.26666666666666666,17.39999999999997,11.666666666666666,0.2571428571428571,0.2727272727272727,0.999135695764909
165,0.2647058823529412,18.999999999999964,11.481481481481481,0.2777777777777778,0.25,0.9972375690607734
166,0.25,19.599999999999962,11.407407407407407,0.22448979591836735,0.2711864406779661,0.9912029363126377
167,0.27884615384615385,19.199999999999964,11.758620689655173,0.2903225806451613,0.2619047619047619,0.9973588254586847
168,0.27586206896551724,16.199999999999974,13.083333333333334,0.2978723404255319,0.25,0.992422825070159
169,0.2755102040816326,17.999999999999968,11.703703703703704,0.3137254901960784,0.23404255319148937,0.9792774574682609
170,0.2717391304347826,16.599999999999973,12.84,0.2708333333333333,0.2727272727272727,0.999987859657642
171,0.2692307692307692,18.599999999999966,11.428571428571429,0.2777777777777778,0.26,0.9989083714266223
172,0.27472527472527475,16.799999999999972,13.68,0.2619047619047619,0.2857142857142857,0.99811320754717
173,0.26136363636363635,17.19999999999997,13.434782608695652,0.23076923076923078,0.2857142857142857,0.988809310653536
174,0.2912621359223301,19.99999999999996,11.933333333333334,0.3148148148148148,0.2653061224489796,0.9927694020273145
175,0.2711864406779661,21.799999999999955,12.3125,0.25862068965517243,0.2833333333333333,0.9979250318146827
176,0.30526315789473685,17.39999999999997,12.448275862068966,0.3137254901960784,0.29545454545454547,0.9991012473467814
177,0.28846153846153844,19.599999999999962,11.466666666666667,0.23255813953488372,0.32786885245901637,0.9718898983538726
178,0.25225225225225223,20.999999999999957,10.964285714285714,0.24074074074074073,0.2631578947368421,0.998024778020895
179,0.24761904761904763,19.199999999999964,12.423076923076923,0.288135593220339,0.1956521739130435,0.9647442318561587
180,0.2647058823529412,18.599999999999966,11.444444444444445,0.20754716981132076,0.32653061224489793,0.9527146217655069
181,0.2882882882882883,21.199999999999957,11.375,0.328125,0.23404255319148937,0.9727548587038239
182,0.28431372549019607,18.799999999999965,11.89655172413793,0.25,0.3103448275862069,0.9885353299017311
183,0.29906542056074764,20.799999999999958,9.75,0.3137254901960784,0.2857142857142857,0.9978211608854802
184,0.24489795918367346,17.999999999999968,13.75,0.2222222222222222,0.2641509433962264,0.9926231926822071
185,0.25961538461538464,19.79999999999996,13.925925925925926,0.29310344827586204,0.21739130434782608,0.9784771774952424
186,0.25252525252525254,17.59999999999997,12.76,0.20833333333333334,0.29411764705882354,0.9716763005780347
187,0.27927927927927926,20.59999999999996,11.35483870967742,0.3018867924528302,0.25862068965517243,0.9940768505949268
188,0.2815533980582524,18.799999999999965,11.517241379310345,0.26785714285714285,0.2978723404255319,0.9971929897155747
189,0.30701754385964913,20.999999999999957,10.114285714285714,0.3050847457627119,0.3090909090909091,0.9999574545002315
190,0.29523809523809524,19.599999999999962,11.387096774193548,0.30357142857142855,0.2857142857142857,0.9990825688073391
191,0.28125,17.59999999999997,12.88888888888889,0.3333333333333333,0.2222222222222222,0.9615384615384617
192,0.2807017543859649,21.199999999999957,10.90625,0.24489795918367346,0.3076923076923077,0.987251402345742
193,0.3,20.39999999999996,11.333333333333334,0.36065573770491804,0.22448979591836735,0.9486303939962475
194,0.32,18.199999999999967,9.875,0.28,0.36,0.9846153846153846
195,0.3655913978494624,17.999999999999968,11.117647058823529,0.4444444444444444,0.2564102564102564,0.9328523862375139
196,0.30833333333333335,22.59999999999995,12.378378378378379,0.29508196721311475,0.3220338983050847,0.9980962112398198
197,0.30275229357798167,19.79999999999996,11.242424242424242,0.32142857142857145,0.2830188679245283,0.995978253603975
198,0.3263157894736842,17.59999999999997,11.548387096774194,0.2926829268292683,0.35185185185185186,0.9916430077575252
199,0.28,18.799999999999965,11.035714285714286,0.32142857142857145,0.22727272727272727,0.9713965036392082
200,0.33,18.599999999999966,11.151515151515152,0.37037037037037035,0.2826086956521739,0.9822566240841577
201,0.3229166666666667,17.39999999999997,10.516129032258064,0.32075471698113206,0.32558139534883723,0.9999442357766667
202,0.3333333333333333,18.999999999999964,9.8,0.27450980392156865,0.3888888888888889,0.9711316397228639
203,0.30701754385964913,20.999999999999957,11.342857142857143,0.3333333333333333,0.2807017543859649,0.9927066450567259
204,0.3235294117647059,18.399999999999967,11.454545454545455,0.35714285714285715,0.2826086956521739,0.9866083883567377
205,0.28703703703703703,21.399999999999956,11.838709677419354,0.37037037037037035,0.2037037037037037,0.9222648752399233
206,0.3037974683544304,15.199999999999978,10.666666666666666,0.2894736842105263,0.3170731707317073,0.9979337873264842
207,0.32075471698113206,18.799999999999965,10.823529411764707,0.28846153846153844,0.35185185185185186,0.9902943432477007
208,0.3069306930693069,19.399999999999963,10.483870967741936,0.3333333333333333,0.2830188679245283,0.9933802234174597
209,0.29357798165137616,19.599999999999962,10.96875,0.359375,0.2,0.9249177299232144
210,0.32038834951456313,18.999999999999964,11.636363636363637,0.32727272727272727,0.3125,0.9994671089557227
211,0.2982456140350877,20.39999999999996,11.235294117647058,0.3389830508474576,0.2545454545454545,0.9801625132908729
212,0.3229166666666667,18.199999999999967,11.612903225806452,0.3333333333333333,0.3137254901960784,0.9990825688073393
213,0.297029702970297,18.599999999999966,10.666666666666666,0.3181818181818182,0.2807017543859649,0.9960986206531144
214,0.28846153846153844,19.199999999999964,10.133333333333333,0.22916666666666666,0.3392857142857143,0.9638309114927343
215,0.29508196721311475,22.399999999999952,11.86111111111111,0.296875,0.29310344827586204,0.9999591351326108
216,0.34545454545454546,19.99999999999996,9.763157894736842,0.2982456140350877,0.39622641509433965,0.980483023776959
217,0.296875,23.19999999999995,11.210526315789474,0.31343283582089554,0.2786885245901639,0.9965687432315891
218,0.3235294117647059,19.399999999999963,11.93939393939394,0.2619047619047619,0.36666666666666664,0.972972972972973
219,0.3302752293577982,20.799999999999958,11.25,0.3023255813953488,0.3484848484848485,0.9949947062477942
220,0.28865979381443296,18.599999999999966,9.75,0.24444444444444444,0.3269230769230769,0.9795875533888859
221,0.35051546391752575,18.399999999999967,10.441176470588236,0.3469387755102041,0.3541666666666667,0.999893730074389
222,0.2988505747126437,15.599999999999977,11.384615384615385,0.32608695652173914,0.2682926829268293,0.9906339819096555
223,0.29411764705882354,19.399999999999963,12.433333333333334,0.3076923076923077,0.28,0.9977845850883431
224,0.37,19.599999999999962,10.243243243243244,0.3333333333333333,0.39344262295081966,0.9932060640089836
225,0.3217391304347826,21.399999999999956,11.216216216216216,0.3492063492063492,0.28846153846153844,0.9910069712380226
226,0.2980769230769231,19.199999999999964,12.258064516129032,0.29411764705882354,0.3018867924528302,0.9998301076909208
227,0.30612244897959184,18.599999999999966,12.366666666666667,0.30612244897959184,0.30612244897959184,1.0
228,0.32710280373831774,20.59999999999996,11.371428571428572,0.3684210526315789,0.28,0.9817444219066939
229,0.2903225806451613,23.39999999999995,10.222222222222221,0.3333333333333333,0.25,0.9799999999999998
230,0.31313131313131315,18.999999999999964,10.580645161290322,0.32558139534883723,0.30357142857142855,0.9987776508093439
231,0.2980769230769231,19.599999999999962,11.419354838709678,0.3191489361702128,0.2807017543859649,0.9959086915911639
232,0.3069306930693069,18.799999999999965,10.03225806451613,0.30434782608695654,0.3090909090909091,0.9999402203875047
233,0.3130434782608696,21.599999999999955,11.694444444444445,0.3559322033898305,0.26785714285714285,0.9804540298891931
234,0.3302752293577982,19.99999999999996,11.416666666666666,0.3076923076923077,0.3508771929824561,0.9957184907679958
235,0.35051546391752575,17.999999999999968,11.852941176470589,0.3898305084745763,0.2894736842105263,0.9786406284148627
236,0.29464285714285715,20.59999999999996,11.969696969696969,0.2708333333333333,0.3125,0.9949238578680202
237,0.2975206611570248,22.99999999999995,12.055555555555555,0.39622641509433965,0.22058823529411764,0.9249985680641237
238,0.3469387755102041,17.79999999999997,11.441176470588236,0.2765957446808511,0.4117647058823529,0.9628728944118358
239,0.2912621359223301,18.399999999999967,10.633333333333333,0.3018867924528302,0.28,0.9985872242063424
240,0.30578512396694213,22.59999999999995,12.378378378378379,0.3157894736842105,0.296875,0.9990477973338325
241,0.3402061855670103,18.999999999999964,12.030303030303031,0.3617021276595745,0.32,0.9962717507088485
242,0.3516483516483517,15.999999999999975,10.0625,0.3684210526315789,0.3235294117647059,0.9958086219785698
243,0.3465346534653465,19.599999999999962,11.914285714285715,0.2894736842105263,0.38095238095238093,0.9817220823586712
244,0.2972972972972973,20.19999999999996,12.545454545454545,0.2711864406779661,0.3269230769230769,0.9913907573342409
245,0.32727272727272727,20.999999999999957,11.694444444444445,0.2777777777777778,0.375,0.9782993799822851
246,0.3125,20.799999999999958,10.942857142857143,0.2413793103448276,0.3888888888888889,0.9480686695278969
247,0.2932330827067669,24.999999999999943,11.35897435897436,0.30158730158730157,0.2857142857142857,0.9992700729927004
248,0.336734693877551,18.399999999999967,11.727272727272727,0.3541666666666667,0.32,0.9974381326562648
249,0.39759036144578314,15.799999999999976,10.363636363636363,0.4583333333333333,0.3142857142857143,0.9664075513603554
250,0.3076923076923077,21.199999999999957,11.88888888888889,0.3333333333333333,0.2807017543859649,0.9927066450567259
251,0.34,19.199999999999964,12.205882352941176,0.30434782608695654,0.37037037037037035,0.9905157919680437
252,0.3148148148148148,19.79999999999996,11.117647058823529,0.26785714285714285,0.36538461538461536,0.9768295934032597
253,0.3392857142857143,20.999999999999957,10.657894736842104,0.3898305084745763,0.2830188679245283,0.9754193794602999
254,0.3516483516483517,16.99999999999997,11.1875,0.3673469387755102,0.3333333333333333,0.9976490502162874
255,0.304,23.599999999999948,11.236842105263158,0.3387096774193548,0.2698412698412698,0.9873549800873395
256,0.32075471698113206,19.599999999999962,10.382352941176471,0.34615384615384615,0.2962962962962963,0.9940134684741919
257,0.330188679245283,19.199999999999964,10.914285714285715,0.3584905660377358,0.3018867924528302,0.992706645056726
258,0.2978723404255319,17.19999999999997,12.214285714285714,0.24444444444444444,0.3469387755102041,0.9708385764822218
259,0.3786407766990291,18.799999999999965,10.333333333333334,0.2916666666666667,0.45454545454545453,0.954523095085838
260,0.3829787234042553,17.59999999999997,12.38888888888889,0.3888888888888889,0.375,0.9996695307336417
261,0.3047619047619048,19.399999999999963,12.875,0.3559322033898305,0.2391304347826087,0.9629015835558868
262,0.3076923076923077,22.399999999999952,11.916666666666666,0.31666666666666665,0.2982456140350877,0.9991033705946221
263,0.29,19.399999999999963,11.89655172413793,0.4,0.21666666666666667,0.9187919463087247
264,0.31,17.59999999999997,11.258064516129032,0.32727272727272727,0.28888888888888886,0.9961343242027714
265,0.3142857142857143,18.999999999999964,12.484848484848484,0.3,0.32727272727272727,0.9981132075471697
266,0.34375,17.39999999999997,11.242424242424242,0.3620689655172414,0.3157894736842105,0.9953604109808959
267,0.30701754385964913,21.999999999999954,11.285714285714286,0.3387096774193548,0.2692307692307692,0.9871071716357774
268,0.2857142857142857,20.799999999999958,11.5,0.26785714285714285,0.30357142857142855,0.9961089494163424
269,0.2857142857142857,20.19999999999996,10.75,0.2727272727272727,0.2982456140350877,0.998006541037222
270,0.29347826086956524,16.799999999999972,10.62962962962963,0.2978723404255319,0.28888888888888886,0.9997656516765967
