episode,step,total_queue,avg_latency
124,15,0,7.333333333333333
124,16,1,8.454545454545455
124,17,0,7.916666666666667
124,18,2,7.916666666666667
124,19,1,8.142857142857142
124,20,0,8.866666666666667
124,21,2,8.5625
124,22,2,8.722222222222221
124,23,3,8.368421052631579
124,24,4,8.952380952380953
124,25,3,8.727272727272727
124,26,8,9.166666666666666
124,27,14,9.0
124,28,13,9.481481481481481
124,29,16,9.481481481481481
124,30,18,9.862068965517242
124,31,20,9.862068965517242
124,32,22,10.9375
124,33,24,10.9375
124,34,25,11.914285714285715
125,0,0,0
125,1,0,0
125,2,0,2.0
125,3,0,2.0
125,4,0,2.5
125,5,0,2.5
125,6,0,3.75
125,7,0,3.75
125,8,0,4.666666666666667
125,9,0,4.666666666666667
125,10,0,5.0
125,11,0,5.0
125,12,0,5.75
125,13,0,5.75
125,14,0,6.333333333333333
125,15,1,6.333333333333333
125,16,2,6.7272727272727275
125,17,2,6.7272727272727275
125,18,1,7.785714285714286
125,19,2,7.785714285714286
125,20,0,7.6
125,21,0,8.764705882352942
125,22,0,8.421052631578947
125,23,0,8.9
125,24,0,9.523809523809524
125,25,0,9.181818181818182
125,26,1,9.92
125,27,3,9.92
125,28,5,9.653846153846153
125,29,6,10.037037037037036
125,30,6,10.448275862068966
125,31,7,10.448275862068966
125,32,6,10.3
125,33,8,11.3125
125,34,10,11.212121212121213
126,0,0,0
126,1,0,0
126,2,0,0
126,3,0,0
126,4,0,4.0
126,5,0,4.0
126,6,0,4.666666666666667
126,7,0,4.666666666666667
126,8,0,5.25
126,9,0,6.0
126,10,0,6.0
126,11,0,6.5
126,12,0,6.5
126,13,0,6.857142857142857
126,14,0,6.857142857142857
126,15,0,7.625
126,16,0,7.625
126,17,0,8.222222222222221
126,18,0,8.222222222222221
126,19,0,9.1
126,20,0,9.636363636363637
126,21,0,9.636363636363637
126,22,1,9.636363636363637
126,23,0,9.76923076923077
126,24,0,10.357142857142858
126,25,0,9.933333333333334
126,26,1,10.117647058823529
126,27,4,10.117647058823529
126,28,5,10.368421052631579
126,29,9,11.0
126,30,11,11.272727272727273
126,31,12,11.272727272727273
126,32,12,11.043478260869565
126,33,12,11.52
126,34,13,12.076923076923077
127,0,0,0
127,1,0,0
127,2,0,2.0
127,3,0,2.0
127,4,0,3.0
127,5,0,3.0
127,6,0,4.0
127,7,0,4.75
127,8,0,4.75
127,9,0,5.6
127,10,0,6.333333333333333
127,11,0,6.333333333333333
127,12,0,7.375
127,13,0,7.375
127,14,0,8.0
127,15,0,8.5
127,16,0,8.5
127,17,0,9.0
127,18,0,8.416666666666666
127,19,0,9.076923076923077
127,20,0,9.642857142857142
127,21,0,9.6875
127,22,0,9.777777777777779
127,23,2,9.85
127,24,6,9.565217391304348
127,25,4,9.565217391304348
127,26,7,9.962962962962964
127,27,10,9.962962962962964
127,28,13,9.785714285714286
127,29,19,10.666666666666666
127,30,22,10.548387096774194
127,31,24,10.548387096774194
127,32,26,11.382352941176471
127,33,29,11.382352941176471
127,34,28,11.342857142857143
128,0,0,0
128,1,0,0
128,2,0,2.0
128,3,0,2.0
128,4,0,2.0
128,5,0,3.25
128,6,0,3.25
128,7,0,3.25
128,8,0,4.5
128,9,0,4.5
128,10,0,4.5
128,11,0,5.0
128,12,0,5.375
128,13,0,5.5
128,14,0,5.5
128,15,0,5.5
128,16,0,6.090909090909091
128,17,0,6.666666666666667
128,18,0,6.666666666666667
128,19,0,6.666666666666667
128,20,0,7.4
128,21,0,7.4
128,22,0,6.882352941176471
128,23,0,7.5
128,24,0,7.476190476190476
128,25,0,7.476190476190476
128,26,0,7.869565217391305
128,27,0,8.375
128,28,2,8.12
128,29,6,8.692307692307692
128,30,6,9.0
128,31,6,9.0
128,32,6,8.862068965517242
128,33,6,9.96774193548387
128,34,6,9.875
129,0,0,0
129,1,0,0
129,2,0,2.0
129,3,0,2.5
129,4,0,3.0
129,5,0,3.0
129,6,0,3.5
129,7,0,3.5
129,8,0,4.2
129,9,0,4.833333333333333
129,10,0,4.833333333333333
129,11,0,6.125
129,12,0,6.125
129,13,0,6.777777777777778
129,14,0,6.777777777777778
129,15,0,7.4
129,16,0,8.0
129,17,0,8.0
129,18,0,8.583333333333334
129,19,0,9.076923076923077
129,20,0,9.076923076923077
129,21,0,9.133333333333333
129,22,2,9.352941176470589
129,23,3,8.944444444444445
129,24,5,9.05
129,25,0,9.318181818181818
129,26,0,9.043478260869565
129,27,2,9.481481481481481
129,28,9,9.481481481481481
129,29,9,9.758620689655173
129,30,11,10.133333333333333
129,31,10,9.96774193548387
129,32,12,10.46875
129,33,12,10.363636363636363
129,34,15,10.794117647058824
130,0,0,0
130,1,0,0
130,2,0,0
130,3,0,3.0
130,4,0,3.5
130,5,0,3.5
130,6,0,4.0
130,7,0,4.75
130,8,0,4.75
130,9,0,4.75
130,10,0,6.166666666666667
130,11,0,6.166666666666667
130,12,0,6.166666666666667
130,13,0,6.166666666666667
130,14,0,7.875
130,15,0,7.875
130,16,0,7.875
130,17,1,8.666666666666666
130,18,2,8.727272727272727
130,19,3,8.727272727272727
130,20,0,9.076923076923077
130,21,0,9.714285714285714
130,22,3,10.0625
130,23,4,9.588235294117647
130,24,4,9.588235294117647
130,25,3,10.105263157894736
130,26,5,10.571428571428571
130,27,7,10.571428571428571
130,28,11,11.043478260869565
130,29,11,11.043478260869565
130,30,15,11.52
130,31,16,11.52
130,32,15,12.222222222222221
130,33,15,12.071428571428571
130,34,17,13.2
131,0,0,0
131,1,0,0
131,2,0,2.0
131,3,0,2.0
131,4,0,3.3333333333333335
131,5,0,3.3333333333333335
131,6,0,3.3333333333333335
131,7,0,4.8
131,8,0,4.8
131,9,0,5.714285714285714
131,10,0,5.714285714285714
131,11,0,5.714285714285714
131,12,0,5.714285714285714
131,13,0,7.0
131,14,0,7.0
131,15,0,7.0
131,16,0,7.7
131,17,0,8.454545454545455
131,18,1,8.916666666666666
131,19,2,8.714285714285714
131,20,0,8.714285714285714
131,21,3,9.294117647058824
131,22,3,8.88888888888889
131,23,4,8.526315789473685
131,24,5,8.3
131,25,4,8.958333333333334
131,26,5,8.73076923076923
131,27,14,9.148148148148149
131,28,17,9.586206896551724
131,29,20,9.586206896551724
131,30,23,9.903225806451612
131,31,24,9.903225806451612
131,32,26,10.333333333333334
131,33,26,10.333333333333334
131,34,25,10.8
132,0,0,0
132,1,0,0
132,2,0,0
132,3,0,2.0
132,4,0,3.0
132,5,0,3.0
132,6,0,3.3333333333333335
132,7,0,4.25
132,8,0,4.25
132,9,0,4.25
132,10,0,5.0
132,11,0,5.833333333333333
132,12,0,6.428571428571429
132,13,0,6.428571428571429
132,14,0,7.125
132,15,0,7.666666666666667
132,16,0,7.666666666666667
132,17,0,7.666666666666667
132,18,0,8.4
132,19,0,8.5
132,20,0,8.5
132,21,2,8.714285714285714
132,22,3,8.875
132,23,3,8.875
132,24,6,8.222222222222221
132,25,6,9.4
132,26,6,9.0
132,27,8,9.0
132,28,7,9.5
132,29,7,10.04
132,30,9,10.0
132,31,11,11.071428571428571
132,32,13,11.0
132,33,13,11.0
132,34,13,11.0
133,0,0,0
133,1,0,0
133,2,0,2.0
133,3,0,2.0
133,4,0,3.0
133,5,0,3.6666666666666665
133,6,0,3.6666666666666665
133,7,0,4.25
133,8,0,4.25
133,9,0,5.333333333333333
133,10,0,5.333333333333333
133,11,0,5.857142857142857
133,12,0,5.857142857142857
133,13,0,6.625
133,14,0,6.625
133,15,0,7.222222222222222
133,16,0,7.9
133,17,0,7.9
133,18,0,8.545454545454545
133,19,0,9.25
133,20,0,9.25
133,21,0,8.692307692307692
133,22,0,9.428571428571429
133,23,2,10.066666666666666
133,24,3,9.5625
133,25,0,10.235294117647058
133,26,2,10.526315789473685
133,27,4,10.1
133,28,8,10.1
133,29,10,11.130434782608695
133,30,14,11.130434782608695
133,31,16,11.52
133,32,18,11.52
133,33,18,12.571428571428571
133,34,20,12.571428571428571
134,0,0,0
134,1,0,0
134,2,0,0
134,3,0,3.0
134,4,0,3.5
134,5,0,3.3333333333333335
134,6,0,3.3333333333333335
134,7,0,3.3333333333333335
134,8,0,4.6
134,9,0,4.6
134,10,0,5.5
134,11,0,5.857142857142857
134,12,0,5.857142857142857
134,13,0,5.857142857142857
134,14,0,6.75
134,15,0,7.333333333333333
134,16,0,7.333333333333333
134,17,0,8.454545454545455
134,18,0,8.454545454545455
134,19,0,8.454545454545455
134,20,0,9.0
134,21,0,9.692307692307692
134,22,0,9.692307692307692
134,23,0,10.933333333333334
134,24,0,10.375
134,25,0,10.882352941176471
134,26,1,10.6
134,27,1,10.19047619047619
134,28,4,10.818181818181818
134,29,6,11.041666666666666
134,30,9,11.64
134,31,9,11.384615384615385
134,32,9,11.962962962962964
134,33,9,12.206896551724139
134,34,10,12.033333333333333
135,0,0,0
135,1,0,0
135,2,0,0
135,3,0,0
135,4,0,3.0
135,5,0,3.5
135,6,0,3.3333333333333335
135,7,0,3.3333333333333335
135,8,0,4.25
135,9,0,4.4
135,10,0,4.4
135,11,0,4.4
135,12,0,5.857142857142857
135,13,0,5.857142857142857
135,14,0,5.857142857142857
135,15,0,6.5
135,16,0,7.333333333333333
135,17,0,7.333333333333333
135,18,0,7.333333333333333
135,19,0,8.0
135,20,0,8.333333333333334
135,21,2,8.846153846153847
135,22,2,8.357142857142858
135,23,4,9.2
135,24,5,9.411764705882353
135,25,0,9.68421052631579
135,26,0,9.5
135,27,2,9.727272727272727
135,28,8,10.391304347826088
135,29,9,10.083333333333334
135,30,16,10.6
135,31,16,10.384615384615385
135,32,15,11.448275862068966
135,33,15,11.448275862068966
135,34,14,11.3
136,0,0,0
136,1,0,0
136,2,0,0
136,3,0,0
136,4,0,4.0
136,5,0,4.0
136,6,0,4.666666666666667
136,7,0,4.0
136,8,0,5.333333333333333
136,9,0,5.333333333333333
136,10,0,5.428571428571429
136,11,0,6.125
136,12,0,6.125
136,13,0,6.125
136,14,0,6.555555555555555
136,15,0,7.3
136,16,0,7.3
136,17,0,7.818181818181818
136,18,0,8.416666666666666
136,19,0,8.846153846153847
136,20,0,8.846153846153847
136,21,0,9.5
136,22,0,9.8
136,23,0,9.8
136,24,0,10.705882352941176
136,25,0,10.166666666666666
136,26,0,10.0
136,27,1,10.619047619047619
136,28,4,10.272727272727273
136,29,4,10.333333333333334
136,30,4,10.653846153846153
136,31,4,10.653846153846153
136,32,3,10.444444444444445
136,33,3,11.482758620689655
136,34,2,11.333333333333334
137,0,0,0
137,1,0,0
137,2,0,0
137,3,0,0
137,4,0,4.0
137,5,0,4.0
137,6,0,4.0
137,7,0,5.5
137,8,0,5.5
137,9,0,5.5
137,10,0,6.0
137,11,0,6.333333333333333
137,12,0,6.857142857142857
137,13,0,6.857142857142857
137,14,0,6.857142857142857
137,15,0,8.11111111111111
137,16,0,8.11111111111111
137,17,0,7.909090909090909
137,18,0,8.5
137,19,0,8.5
137,20,0,9.5
137,21,1,9.0
137,22,0,8.625
137,23,3,9.117647058823529
137,24,3,9.421052631578947
137,25,3,9.9
137,26,3,10.136363636363637
137,27,4,10.136363636363637
137,28,6,10.5
137,29,6,11.0
137,30,9,10.884615384615385
137,31,10,11.785714285714286
137,32,10,11.689655172413794
137,33,11,11.689655172413794
137,34,10,12.5
138,0,0,0
138,1,0,0
138,2,0,2.0
138,3,0,2.5
138,4,0,3.0
138,5,0,3.5
138,6,0,3.5
138,7,0,3.5
138,8,0,4.833333333333333
138,9,0,4.833333333333333
138,10,0,5.428571428571429
138,11,0,5.428571428571429
138,12,0,6.0
138,13,0,6.0
138,14,0,6.666666666666667
138,15,0,6.666666666666667
138,16,0,7.3
138,17,0,8.0
138,18,0,8.076923076923077
138,19,2,8.076923076923077
138,20,0,8.9375
138,21,2,8.9375
138,22,2,8.38888888888889
138,23,2,9.5
138,24,0,9.045454545454545
138,25,2,9.521739130434783
138,26,2,9.28
138,27,5,10.296296296296296
138,28,4,10.071428571428571
138,29,5,10.838709677419354
138,30,5,10.838709677419354
138,31,6,11.121212121212121
138,32,8,11.617647058823529
138,33,9,11.485714285714286
138,34,10,11.837837837837839
139,0,0,0
139,1,0,0
139,2,0,2.0
139,3,0,2.0
139,4,0,2.0
139,5,0,2.3333333333333335
139,6,0,2.3333333333333335
139,7,0,2.3333333333333335
139,8,0,3.0
139,9,0,3.8
139,10,0,3.8
139,11,0,4.5
139,12,0,4.5
139,13,0,5.428571428571429
139,14,0,5.428571428571429
139,15,0,6.0
139,16,0,6.666666666666667
139,17,0,6.9
139,18,0,6.9
139,19,0,7.636363636363637
139,20,0,7.636363636363637
139,21,0,8.083333333333334
139,22,0,8.846153846153847
139,23,0,8.846153846153847
139,24,0,8.846153846153847
139,25,0,9.357142857142858
139,26,0,10.133333333333333
139,27,0,10.133333333333333
139,28,0,10.722222222222221
139,29,0,10.722222222222221
139,30,0,10.210526315789474
139,31,0,10.210526315789474
139,32,0,10.954545454545455
139,33,1,10.954545454545455
139,34,3,10.565217391304348
140,0,0,0
140,1,0,0
140,2,0,2.0
140,3,0,2.0
140,4,0,3.3333333333333335
140,5,0,3.3333333333333335
140,6,0,3.75
140,7,0,4.2
140,8,0,4.666666666666667
140,9,0,5.142857142857143
140,10,0,5.142857142857143
140,11,0,5.142857142857143
140,12,0,6.444444444444445
140,13,0,5.9
140,14,1,5.454545454545454
140,15,2,5.769230769230769
140,16,5,6.357142857142857
140,17,5,6.2
140,18,6,6.647058823529412
140,19,7,6.647058823529412
140,20,0,7.7
140,21,0,7.619047619047619
140,22,2,7.363636363636363
140,23,7,7.666666666666667
140,24,7,7.7407407407407405
140,25,9,7.75
140,26,11,8.03225806451613
140,27,12,8.53125
140,28,13,8.454545454545455
140,29,18,8.454545454545455
140,30,23,8.942857142857143
140,31,22,9.64864864864865
140,32,24,9.64864864864865
140,33,23,9.81578947368421
140,34,23,10.926829268292684
141,0,0,0
141,1,0,0
141,2,0,0
141,3,0,0
141,4,0,3.5
141,5,0,3.5
141,6,0,4.333333333333333
141,7,0,4.333333333333333
141,8,0,4.75
141,9,0,5.4
141,10,0,5.4
141,11,0,6.0
141,12,0,6.571428571428571
141,13,0,6.571428571428571
141,14,0,7.125
141,15,0,7.125
141,16,0,7.888888888888889
141,17,0,7.888888888888889
141,18,0,9.181818181818182
141,19,0,9.181818181818182
141,20,0,9.181818181818182
141,21,1,9.928571428571429
141,22,1,9.4
141,23,1,9.529411764705882
141,24,4,10.11111111111111
141,25,3,10.25
141,26,3,10.25
141,27,4,10.590909090909092
141,28,8,10.590909090909092
141,29,11,10.916666666666666
141,30,10,11.346153846153847
141,31,13,11.346153846153847
141,32,14,11.785714285714286
141,33,15,12.344827586206897
141,34,14,12.2
142,0,0,0
142,1,0,0
142,2,0,0
142,3,0,2.0
142,4,0,2.0
142,5,0,2.0
142,6,0,3.6666666666666665
142,7,0,3.6666666666666665
142,8,0,3.6666666666666665
142,9,0,3.6666666666666665
142,10,0,5.2
142,11,0,5.2
142,12,0,5.2
142,13,0,6.166666666666667
142,14,0,6.857142857142857
142,15,0,6.857142857142857
142,16,0,7.5
142,17,0,6.888888888888889
142,18,0,7.6
142,19,0,7.6
142,20,0,8.916666666666666
142,21,0,8.384615384615385
142,22,0,8.384615384615385
142,23,2,9.666666666666666
142,24,1,8.705882352941176
142,25,1,9.333333333333334
142,26,1,8.7
142,27,1,9.136363636363637
142,28,0,9.416666666666666
142,29,2,9.96
142,30,4,9.73076923076923
142,31,4,9.73076923076923
142,32,6,10.620689655172415
142,33,6,10.620689655172415
142,34,7,11.03225806451613
143,0,0,0
143,1,0,0
143,2,0,0
143,3,0,3.0
143,4,0,3.5
143,5,0,3.5
143,6,0,4.5
143,7,0,4.5
143,8,0,4.5
143,9,0,5.333333333333333
143,10,0,5.333333333333333
143,11,0,5.333333333333333
143,12,0,5.857142857142857
143,13,0,6.375
143,14,0,6.375
143,15,0,7.0
143,16,0,7.6
143,17,0,7.6
143,18,0,8.272727272727273
143,19,0,8.272727272727273
143,20,0,9.0
143,21,0,8.533333333333333
143,22,2,9.125
143,23,2,8.705882352941176
143,24,3,9.333333333333334
143,25,2,8.8
143,26,8,9.954545454545455
143,27,8,9.583333333333334
143,28,9,9.44
143,29,11,10.0
143,30,11,10.428571428571429
143,31,11,10.428571428571429
143,32,11,10.833333333333334
143,33,14,11.387096774193548
143,34,15,11.3125
144,0,0,0
144,1,0,0
144,2,0,2.0
144,3,0,2.5
144,4,0,2.5
144,5,0,3.3333333333333335
144,6,0,3.5
144,7,0,3.5
144,8,0,4.5
144,9,0,4.5
144,10,0,4.5
144,11,0,4.5
144,12,0,5.75
144,13,0,5.75
144,14,0,5.75
144,15,0,6.333333333333333
144,16,0,7.2
144,17,0,7.2
144,18,1,8.090909090909092
144,19,1,8.153846153846153
144,20,0,8.153846153846153
144,21,0,8.6
144,22,1,8.705882352941176
144,23,4,8.38888888888889
144,24,6,8.9
144,25,5,8.571428571428571
144,26,5,9.0
144,27,7,9.4
144,28,7,9.423076923076923
144,29,11,9.423076923076923
144,30,13,10.586206896551724
144,31,13,10.586206896551724
144,32,12,10.666666666666666
144,33,14,11.193548387096774
144,34,13,11.757575757575758
145,0,0,0
145,1,0,0
145,2,0,2.0
145,3,0,2.5
145,4,0,2.5
145,5,0,2.5
145,6,0,3.0
145,7,0,4.0
145,8,0,4.0
145,9,0,4.6
145,10,0,4.6
145,11,0,5.166666666666667
145,12,0,5.714285714285714
145,13,0,5.714285714285714
145,14,0,6.222222222222222
145,15,0,6.222222222222222
145,16,0,6.222222222222222
145,17,0,7.0
145,18,0,7.0
145,19,0,7.416666666666667
145,20,0,7.846153846153846
145,21,0,7.846153846153846
145,22,0,8.357142857142858
145,23,0,8.866666666666667
145,24,0,9.3125
145,25,0,9.3125
145,26,0,9.3125
145,27,0,9.947368421052632
145,28,0,9.947368421052632
145,29,0,10.095238095238095
145,30,1,10.095238095238095
145,31,3,10.26086956521739
145,32,3,10.708333333333334
145,33,4,10.44
145,34,5,10.44
146,0,0,0
146,1,0,0
146,2,0,0
146,3,0,0
146,4,0,4.0
146,5,0,4.0
146,6,0,4.666666666666667
146,7,0,4.75
146,8,0,4.75
146,9,0,5.6
146,10,0,5.0
146,11,0,5.571428571428571
146,12,0,6.25
146,13,0,6.25
146,14,0,6.25
146,15,0,7.6
146,16,0,7.6
146,17,0,7.090909090909091
146,18,1,7.090909090909091
146,19,1,8.214285714285714
146,20,0,8.214285714285714
146,21,4,9.117647058823529
146,22,7,8.722222222222221
146,23,8,8.95
146,24,11,8.714285714285714
146,25,9,8.958333333333334
146,26,12,9.48
146,27,17,9.25925925925926
146,28,26,9.25925925925926
146,29,28,9.793103448275861
146,30,28,10.3
146,31,27,10.35483870967742
146,32,27,10.90625
146,33,26,11.0
146,34,27,12.057142857142857
147,0,0,0
147,1,0,0
147,2,0,0
147,3,0,3.0
147,4,0,3.0
147,5,0,3.0
147,6,0,3.0
147,7,0,3.0
147,8,0,4.0
147,9,0,4.6
147,10,0,5.166666666666667
147,11,0,5.714285714285714
147,12,0,5.714285714285714
147,13,0,6.777777777777778
147,14,0,6.777777777777778
147,15,0,6.777777777777778
147,16,0,7.5
147,17,0,8.0
147,18,0,8.583333333333334
147,19,0,8.583333333333334
147,20,0,9.0
147,21,0,9.642857142857142
147,22,0,9.642857142857142
147,23,0,9.642857142857142
147,24,0,10.066666666666666
147,25,0,10.294117647058824
147,26,0,10.294117647058824
147,27,0,9.473684210526315
147,28,2,10.666666666666666
147,29,3,10.272727272727273
147,30,4,10.91304347826087
147,31,6,11.12
147,32,6,11.407407407407407
147,33,8,11.407407407407407
147,34,9,11.214285714285714
148,0,0,0
148,1,0,0
148,2,0,2.0
148,3,0,2.0
148,4,0,2.6666666666666665
148,5,0,3.25
148,6,0,3.25
148,7,0,4.0
148,8,0,4.666666666666667
148,9,0,4.666666666666667
148,10,0,5.285714285714286
148,11,0,5.875
148,12,0,5.333333333333333
148,13,0,6.0
148,14,0,6.636363636363637
148,15,0,6.636363636363637
148,16,0,6.636363636363637
148,17,0,7.923076923076923
148,18,0,7.428571428571429
148,19,0,7.0
148,20,0,7.6875
148,21,0,7.944444444444445
148,22,0,8.578947368421053
148,23,0,8.857142857142858
148,24,0,9.363636363636363
148,25,0,9.583333333333334
148,26,4,9.583333333333334
148,27,9,9.038461538461538
148,28,10,9.592592592592593
148,29,11,9.827586206896552
148,30,11,9.827586206896552
148,31,11,9.7
148,32,12,10.290322580645162
148,33,12,10.666666666666666
148,34,13,11.205882352941176
149,0,0,0
149,1,0,0
149,2,0,0
149,3,0,3.0
149,4,0,3.5
149,5,0,3.5
149,6,0,4.333333333333333
149,7,0,4.333333333333333
149,8,0,5.25
149,9,0,5.25
149,10,0,6.0
149,11,0,6.0
149,12,0,7.0
149,13,0,7.714285714285714
149,14,0,8.25
149,15,0,8.88888888888889
149,16,0,9.3
149,17,0,9.3
149,18,0,9.909090909090908
149,19,0,9.909090909090908
149,20,0,10.5
149,21,0,9.846153846153847
149,22,0,9.866666666666667
149,23,1,9.866666666666667
149,24,1,10.61111111111111
149,25,0,9.8
149,26,0,9.8
149,27,1,9.826086956521738
149,28,4,10.416666666666666
149,29,6,10.12
149,30,11,10.73076923076923
149,31,12,11.107142857142858
149,32,12,11.107142857142858
149,33,12,10.931034482758621
149,34,12,11.566666666666666
150,0,0,0
150,1,0,0
150,2,0,0
150,3,0,2.5
150,4,0,2.5
150,5,0,2.5
150,6,0,3.3333333333333335
150,7,0,4.25
150,8,0,4.25
150,9,0,4.8
150,10,0,4.8
150,11,0,5.833333333333333
150,12,0,6.428571428571429
150,13,0,6.875
150,14,0,7.444444444444445
150,15,0,7.444444444444445
150,16,0,8.0
150,17,0,8.545454545454545
150,18,0,8.545454545454545
150,19,0,8.545454545454545
150,20,0,9.25
150,21,0,9.846153846153847
150,22,0,9.846153846153847
150,23,0,10.5
150,24,0,11.0
150,25,0,11.5625
150,26,1,12.0
150,27,1,12.0
150,28,4,12.0
150,29,3,12.590909090909092
150,30,7,12.590909090909092
150,31,7,12.791666666666666
150,32,8,12.791666666666666
150,33,7,13.444444444444445
150,34,9,13.444444444444445
151,0,0,0
151,1,0,0
151,2,0,0
151,3,0,0
151,4,0,2.5
151,5,0,2.5
151,6,0,3.0
151,7,0,3.0
151,8,0,3.75
151,9,0,4.4
151,10,0,4.4
151,11,0,5.285714285714286
151,12,0,5.285714285714286
151,13,0,5.285714285714286
151,14,0,6.125
151,15,0,6.555555555555555
151,16,0,6.555555555555555
151,17,0,6.555555555555555
151,18,0,7.818181818181818
151,19,0,7.818181818181818
151,20,0,7.333333333333333
151,21,0,7.923076923076923
151,22,0,8.333333333333334
151,23,0,8.8125
151,24,2,8.411764705882353
151,25,3,8.789473684210526
151,26,6,8.5
151,27,8,8.818181818181818
151,28,7,8.652173913043478
151,29,10,9.333333333333334
151,30,13,9.73076923076923
151,31,15,9.73076923076923
151,32,14,9.666666666666666
151,33,14,10.321428571428571
151,34,13,10.766666666666667
152,0,0,0
152,1,0,0
152,2,0,0
152,3,0,2.0
152,4,0,3.0
152,5,0,3.0
152,6,0,3.75
152,7,0,3.75
152,8,0,4.2
152,9,0,4.5
152,10,0,4.5
152,11,0,4.5
152,12,0,5.142857142857143
152,13,0,5.75
152,14,0,5.75
152,15,0,5.75
152,16,0,6.444444444444445
152,17,0,7.1
152,18,0,7.1
152,19,0,7.818181818181818
152,20,0,8.5
152,21,0,8.5
152,22,0,8.5
152,23,0,9.153846153846153
152,24,2,9.785714285714286
152,25,2,9.8125
152,26,4,9.8125
152,27,6,10.578947368421053
152,28,9,10.578947368421053
152,29,9,10.952380952380953
152,30,11,11.409090909090908
152,31,10,11.217391304347826
152,32,10,11.217391304347826
152,33,10,11.68
152,34,10,12.153846153846153
153,0,0,0
153,1,0,0
153,2,0,0
153,3,0,0
153,4,0,4.0
153,5,0,4.0
153,6,0,4.0
153,7,0,5.0
153,8,0,5.0
153,9,0,5.0
153,10,0,6.6
153,11,0,6.6
153,12,0,6.666666666666667
153,13,0,6.666666666666667
153,14,0,7.571428571428571
153,15,0,7.875
153,16,0,7.875
153,17,0,8.333333333333334
153,18,0,9.2
153,19,0,8.916666666666666
153,20,0,8.916666666666666
153,21,0,8.4
153,22,0,8.705882352941176
153,23,3,8.705882352941176
153,24,5,8.5
153,25,8,9.0
153,26,8,9.380952380952381
153,27,12,9.380952380952381
153,28,11,9.869565217391305
153,29,11,10.24
153,30,14,10.846153846153847
153,31,13,10.74074074074074
153,32,12,11.10344827586207
153,33,11,11.066666666666666
153,34,10,11.59375
154,0,0,0
154,1,0,0
154,2,0,2.0
154,3,0,2.5
154,4,0,3.0
154,5,0,3.0
154,6,0,3.0
154,7,0,4.0
154,8,0,4.8
154,9,0,4.8
154,10,0,6.142857142857143
154,11,0,6.142857142857143
154,12,0,6.142857142857143
154,13,0,7.444444444444445
154,14,0,7.444444444444445
154,15,0,7.444444444444445
154,16,0,8.2
154,17,0,8.818181818181818
154,18,0,8.818181818181818
154,19,0,8.818181818181818
154,20,0,10.23076923076923
154,21,0,9.642857142857142
154,22,0,9.2
154,23,0,9.352941176470589
154,24,4,9.631578947368421
154,25,4,8.952380952380953
154,26,6,8.952380952380953
154,27,9,9.68
154,28,14,9.68
154,29,15,9.538461538461538
154,30,18,10.678571428571429
154,31,20,10.586206896551724
154,32,20,11.133333333333333
154,33,19,11.625
154,34,21,11.625
155,0,0,0
155,1,0,0
155,2,0,0
155,3,0,0
155,4,0,4.0
155,5,0,4.0
155,6,0,4.0
155,7,0,4.0
155,8,0,5.75
155,9,0,5.75
155,10,0,6.6
155,11,0,7.0
155,12,0,7.0
155,13,0,7.0
155,14,0,7.857142857142857
155,15,0,8.375
155,16,0,9.0
155,17,0,8.3
155,18,0,9.5
155,19,0,8.923076923076923
155,20,0,8.923076923076923
155,21,0,9.066666666666666
155,22,0,9.235294117647058
155,23,0,9.777777777777779
155,24,1,9.95
155,25,1,10.428571428571429
155,26,4,10.090909090909092
155,27,7,10.565217391304348
155,28,9,10.92
155,29,10,11.346153846153847
155,30,13,11.11111111111111
155,31,15,11.11111111111111
155,32,15,12.033333333333333
155,33,18,12.033333333333333
155,34,18,12.5
156,0,0,0
156,1,0,0
156,2,0,0
156,3,0,0
156,4,0,4.0
156,5,0,4.0
156,6,0,4.666666666666667
156,7,0,4.666666666666667
156,8,0,5.5
156,9,0,6.2
156,10,0,6.2
156,11,0,6.2
156,12,0,7.714285714285714
156,13,0,7.714285714285714
156,14,0,8.375
156,15,0,8.375
156,16,0,9.6
156,17,0,9.6
156,18,0,10.181818181818182
156,19,0,10.181818181818182
156,20,0,10.916666666666666
156,21,0,10.2
156,22,1,10.8125
156,23,3,10.352941176470589
156,24,5,10.368421052631579
156,25,4,10.05
156,26,9,10.619047619047619
156,27,11,10.826086956521738
156,28,13,10.625
156,29,15,10.625
156,30,18,11.555555555555555
156,31,18,11.555555555555555
156,32,19,12.0
156,33,20,12.466666666666667
156,34,19,12.9375
157,0,0,0
157,1,0,0
157,2,0,0
157,3,0,3.0
157,4,0,3.5
157,5,0,3.5
157,6,0,4.0
157,7,0,3.5
157,8,0,4.4
157,9,0,5.0
157,10,0,5.0
157,11,0,5.0
157,12,0,5.857142857142857
157,13,0,6.625
157,14,0,6.625
157,15,0,6.625
157,16,0,7.555555555555555
157,17,0,8.2
157,18,0,8.2
157,19,0,9.5
157,20,0,9.5
157,21,0,9.5
157,22,0,10.23076923076923
157,23,0,10.857142857142858
157,24,0,10.857142857142858
157,25,0,12.0625
157,26,0,12.0625
157,27,0,11.470588235294118
157,28,2,12.631578947368421
157,29,5,12.1
157,30,4,12.181818181818182
157,31,4,11.826086956521738
157,32,6,12.416666666666666
157,33,6,12.12
157,34,7,12.444444444444445
