episode,completion_rate,reward,avg_latency,v1_completion,v2_completion,jain_index
30,0.5789473684210527,7.0000000000000036,8.909090909090908,0.5555555555555556,0.6,0.9985228951255537
31,0.55,7.400000000000004,9.454545454545455,0.5454545454545454,0.5555555555555556,0.9999158390843293
32,0.6785714285714286,5.200000000000002,6.947368421052632,0.6428571428571429,0.7142857142857143,0.9972375690607735
33,0.5945945945945946,6.800000000000003,10.0,0.6111111111111112,0.5789473684210527,0.9992700729927008
34,0.5555555555555556,6.600000000000003,7.1,0.5625,0.55,0.9998737692501894
35,0.6578947368421053,6.800000000000003,6.04,0.7058823529411765,0.6190476190476191,0.9957229961279987
36,0.6,6.200000000000003,6.428571428571429,0.6666666666666666,0.5294117647058824,0.9870026525198938
37,0.5135135135135135,6.600000000000003,7.684210526315789,0.5555555555555556,0.47368421052631576,0.9937123059155653
38,0.6129032258064516,5.600000000000002,7.2105263157894735,0.5,0.7333333333333333,0.9654442877291963
39,0.5135135135135135,6.600000000000003,10.789473684210526,0.42857142857142855,0.625,0.9664075513603555
40,0.7096774193548387,5.600000000000002,5.409090909090909,0.8,0.625,0.9851425106124924
41,0.5,7.200000000000004,8.368421052631579,0.47368421052631576,0.5263157894736842,0.9972375690607738
42,0.5641025641025641,7.200000000000004,8.636363636363637,0.4782608695652174,0.6875,0.9687898089171972
43,0.5588235294117647,6.200000000000003,7.7894736842105265,0.5625,0.5555555555555556,0.9999614227297277
44,0.6551724137931034,5.400000000000002,4.105263157894737,0.6,0.7142857142857143,0.9924953095684803
45,0.6216216216216216,6.800000000000003,8.478260869565217,0.7142857142857143,0.5,0.9697986577181209
46,0.5526315789473685,7.200000000000004,7.9523809523809526,0.5238095238095238,0.5882352941176471,0.9966548204732576
47,0.6571428571428571,6.400000000000003,8.08695652173913,0.5789473684210527,0.75,0.9837029893924784
48,0.5405405405405406,6.800000000000003,6.2,0.47619047619047616,0.625,0.9820659971305599
49,0.5714285714285714,6.200000000000003,5.95,0.5238095238095238,0.6428571428571429,0.9896949711459193
50,0.6666666666666666,5.600000000000002,8.4,0.7142857142857143,0.625,0.9955752212389382
51,0.5238095238095238,7.600000000000004,10.181818181818182,0.44,0.6470588235294118,0.964989059080963
52,0.6,5.8000000000000025,8.222222222222221,0.8181818181818182,0.47368421052631576,0.9336099585062241
53,0.48717948717948717,7.0000000000000036,10.157894736842104,0.5,0.47619047619047616,0.9994054696789536
54,0.6470588235294118,6.400000000000003,9.272727272727273,0.5238095238095238,0.8461538461538461,0.9475409836065574
55,0.5263157894736842,7.200000000000004,8.1,0.5,0.55,0.997737556561086
56,0.6666666666666666,6.600000000000003,8.5,0.7222222222222222,0.6111111111111112,0.9931034482758623
57,0.5116279069767442,8.200000000000003,8.272727272727273,0.55,0.4782608695652174,0.9951560818083962
58,0.6470588235294118,6.400000000000003,8.136363636363637,0.6875,0.6111111111111112,0.996551724137931
59,0.6060606060606061,6.200000000000003,5.6,0.5555555555555556,0.6666666666666666,0.9918032786885247
60,0.7241379310344828,5.200000000000002,5.428571428571429,0.6,0.8571428571428571,0.9697986577181208
61,0.48717948717948717,7.400000000000004,11.210526315789474,0.5882352941176471,0.4090909090909091,0.9687434722667074
62,0.6571428571428571,6.800000000000003,8.26086956521739,0.6470588235294118,0.6666666666666666,0.9997772828507796
63,0.5405405405405406,7.0000000000000036,6.65,0.6470588235294118,0.45,0.9687434722667075
64,0.4864864864864865,7.0000000000000036,10.833333333333334,0.45,0.5294117647058824,0.993468795355588
65,0.5945945945945946,6.600000000000003,6.954545454545454,0.6111111111111112,0.5789473684210527,0.9992700729927008
66,0.4222222222222222,8.400000000000002,10.31578947368421,0.45454545454545453,0.391304347826087,0.9944410666203423
67,0.4878048780487805,7.600000000000004,8.45,0.47368421052631576,0.5,0.9992700729927007
68,0.6551724137931034,5.600000000000002,7.578947368421052,0.6923076923076923,0.625,0.9973961101073441
69,0.75,5.400000000000002,5.619047619047619,0.75,0.75,1.0
70,0.6,6.600000000000003,7.190476190476191,0.6111111111111112,0.5882352941176471,0.9996363312502785
71,0.65625,6.200000000000003,8.19047619047619,0.6111111111111112,0.7142857142857143,0.9939767624207002
72,0.6153846153846154,7.0000000000000036,8.083333333333334,0.5652173913043478,0.6875,0.9905614646742421
73,0.5384615384615384,6.800000000000003,8.047619047619047,0.5555555555555556,0.5238095238095238,0.9991356957649095
74,0.5882352941176471,6.200000000000003,8.7,0.5625,0.6111111111111112,0.9982873121286263
75,0.5833333333333334,7.0000000000000036,8.619047619047619,0.5882352941176471,0.5789473684210527,0.9999366812534299
76,0.6216216216216216,6.600000000000003,7.130434782608695,0.6,0.6470588235294118,0.9985780305723426
77,0.5121951219512195,7.600000000000004,10.238095238095237,0.42857142857142855,0.6,0.9729729729729728
78,0.47619047619047616,7.800000000000004,8.8,0.6111111111111112,0.375,0.9457786116322701
79,0.5277777777777778,6.800000000000003,10.105263157894736,0.5,0.55,0.997737556561086
80,0.6,6.200000000000003,7.0,0.5333333333333333,0.65,0.9903732809430255
81,0.5757575757575758,6.200000000000003,6.0,0.75,0.47619047619047616,0.9525049380499194
82,0.6666666666666666,6.000000000000003,7.95,0.7142857142857143,0.625,0.9955752212389382
83,0.45,7.600000000000004,11.61111111111111,0.375,0.5625,0.9615384615384616
84,0.5625,6.000000000000003,8.277777777777779,0.5714285714285714,0.5555555555555556,0.9998016660055533
85,0.59375,6.000000000000003,8.157894736842104,0.6,0.5882352941176471,0.9999019800039207
86,0.8260869565217391,4.000000000000001,4.684210526315789,0.7272727272727273,0.9166666666666666,0.9869011191683785
87,0.6129032258064516,5.8000000000000025,7.0,0.6923076923076923,0.5555555555555556,0.9881327646949749
88,0.7692307692307693,5.000000000000002,4.9,0.8181818181818182,0.7333333333333333,0.9970181950952353
89,0.6285714285714286,6.400000000000003,5.863636363636363,0.55,0.7333333333333333,0.9799999999999999
90,0.6774193548387096,5.600000000000002,5.428571428571429,0.5555555555555556,0.8461538461538461,0.9587908170540425
91,0.5897435897435898,7.400000000000004,9.304347826086957,0.5238095238095238,0.6666666666666666,0.9858044164037855
92,0.4883720930232558,7.600000000000004,9.714285714285714,0.4782608695652174,0.5,0.9995064165844026
93,0.5555555555555556,6.800000000000003,8.1,0.625,0.5,0.9878048780487805
94,0.5384615384615384,7.0000000000000036,9.904761904761905,0.47619047619047616,0.6111111111111112,0.9848357645083432
95,0.5882352941176471,6.200000000000003,7.7,0.5789473684210527,0.6,0.9996812240994581
96,0.5405405405405406,6.600000000000003,7.45,0.5294117647058824,0.55,0.9996363312502786
97,0.5526315789473685,7.0000000000000036,10.095238095238095,0.5263157894736842,0.5789473684210527,0.9977375565610858
98,0.6896551724137931,5.8000000000000025,10.0,0.8181818181818182,0.6111111111111112,0.9794423382658679
99,0.5116279069767442,7.800000000000004,9.636363636363637,0.55,0.4782608695652174,0.9951560818083962
100,0.6363636363636364,6.000000000000003,5.476190476190476,0.6470588235294118,0.625,0.999699378716013
101,0.6785714285714286,5.200000000000002,6.0,0.8333333333333334,0.5625,0.963718334048948
102,0.5,6.800000000000003,8.736842105263158,0.5,0.5,1.0
103,0.6,6.400000000000003,8.952380952380953,0.5263157894736842,0.6875,0.9826720168588788
104,0.5833333333333334,6.800000000000003,7.333333333333333,0.6875,0.5,0.9756756756756757
105,0.5806451612903226,5.200000000000002,6.5,0.5625,0.6,0.9989604989604991
106,0.6388888888888888,7.0000000000000036,9.695652173913043,0.7333333333333333,0.5714285714285714,0.9848357645083429
107,0.575,7.400000000000004,8.08695652173913,0.5789473684210527,0.5714285714285714,0.9999572832123024
108,0.5675675675675675,7.0000000000000036,8.666666666666666,0.5263157894736842,0.6111111111111112,0.9944729958859634
109,0.5945945945945946,7.200000000000004,11.681818181818182,0.6470588235294118,0.55,0.9934687953555881
110,0.4772727272727273,8.000000000000004,9.761904761904763,0.4166666666666667,0.55,0.9813302217036174
111,0.48717948717948717,7.0000000000000036,9.526315789473685,0.42857142857142855,0.5555555555555556,0.9836233367451382
112,0.6923076923076923,4.800000000000002,6.277777777777778,0.7,0.6875,0.9999188443434507
113,0.5263157894736842,7.200000000000004,9.7,0.5882352941176471,0.47619047619047616,0.9890410958904108
114,0.5833333333333334,7.0000000000000036,9.80952380952381,0.5263157894736842,0.6470588235294118,0.9895220512255274
115,0.6176470588235294,6.400000000000003,9.285714285714286,0.625,0.6111111111111112,0.9998737692501892
116,0.5405405405405406,6.800000000000003,6.95,0.6111111111111112,0.47368421052631576,0.9842045048265999
117,0.5675675675675675,7.0000000000000036,12.238095238095237,0.5789473684210527,0.5555555555555556,0.9995750557739296
118,0.6363636363636364,6.200000000000003,8.238095238095237,0.5882352941176471,0.6875,0.9939820700358272
119,0.6363636363636364,5.8000000000000025,7.238095238095238,0.5263157894736842,0.7857142857142857,0.962382073608192
120,0.5882352941176471,6.400000000000003,6.9,0.6875,0.5,0.9756756756756757
121,0.5142857142857142,6.400000000000003,7.444444444444445,0.45454545454545453,0.6153846153846154,0.9779012448826134
122,0.5882352941176471,6.200000000000003,6.2,0.6666666666666666,0.5263157894736842,0.986348122866894
123,0.43902439024390244,7.800000000000004,8.11111111111111,0.45,0.42857142857142855,0.9994054696789536
124,0.59375,5.8000000000000025,7.578947368421052,0.5263157894736842,0.6923076923076923,0.9817840965735466
125,0.6363636363636364,6.000000000000003,6.238095238095238,0.6111111111111112,0.6666666666666666,0.9981132075471695
126,0.59375,6.200000000000003,7.2631578947368425,0.6666666666666666,0.5294117647058824,0.9870026525198938
127,0.75,4.400000000000001,7.166666666666667,0.6666666666666666,0.8333333333333334,0.9878048780487805
128,0.5454545454545454,6.600000000000003,7.666666666666667,0.75,0.42857142857142855,0.9307692307692309
129,0.6363636363636364,6.400000000000003,9.095238095238095,0.8461538461538461,0.5,0.937978560490046
130,0.5882352941176471,6.600000000000003,9.5,0.6470588235294118,0.5294117647058824,0.9900990099009901
131,0.5,7.200000000000004,8.5,0.5,0.5,1.0
132,0.5555555555555556,6.800000000000003,9.65,0.5,0.6111111111111112,0.9900990099009901
133,0.5128205128205128,7.200000000000004,9.35,0.5,0.5238095238095238,0.9994594594594594
134,0.46511627906976744,7.800000000000004,11.5,0.4,0.5555555555555556,0.9741833508956795
135,0.6129032258064516,6.000000000000003,7.684210526315789,0.5789473684210527,0.6666666666666666,0.9950651401500195
136,0.5,8.600000000000001,10.863636363636363,0.5238095238095238,0.4782608695652174,0.997938144329897
137,0.6285714285714286,6.000000000000003,9.363636363636363,0.6470588235294118,0.6111111111111112,0.9991843393148448
138,0.525,7.800000000000004,8.428571428571429,0.5882352941176471,0.4782608695652174,0.9894786557261378
139,0.6333333333333333,5.400000000000002,8.368421052631579,0.7333333333333333,0.5333333333333333,0.9756756756756757
140,0.6052631578947368,6.800000000000003,10.173913043478262,0.5789473684210527,0.631578947368421,0.9981132075471698
141,0.45454545454545453,8.200000000000003,10.7,0.5555555555555556,0.38461538461538464,0.9679999999999999
142,0.6333333333333333,6.000000000000003,6.947368421052632,0.5555555555555556,0.75,0.9782993799822851
143,0.5833333333333334,6.600000000000003,6.476190476190476,0.5,0.6875,0.9756756756756757
144,0.5641025641025641,7.200000000000004,6.136363636363637,0.55,0.5789473684210527,0.9993429697766096
145,0.5555555555555556,6.800000000000003,7.85,0.45,0.6875,0.9582272622078221
146,0.5428571428571428,6.600000000000003,7.315789473684211,0.625,0.47368421052631576,0.9813850376521922
147,0.5526315789473685,7.200000000000004,8.571428571428571,0.6111111111111112,0.5,0.9900990099009901
148,0.6,6.800000000000003,9.571428571428571,0.7333333333333333,0.5,0.9654442877291963
149,0.5454545454545454,6.000000000000003,10.88888888888889,0.5625,0.5294117647058824,0.9990825688073391
150,0.5882352941176471,6.400000000000003,6.95,0.6666666666666666,0.5263157894736842,0.986348122866894
151,0.6774193548387096,5.600000000000002,8.047619047619047,0.7333333333333333,0.625,0.9936794075847111
152,0.696969696969697,6.000000000000003,4.782608695652174,0.6842105263157895,0.7142857142857143,0.9995377325782965
153,0.5428571428571428,6.800000000000003,6.631578947368421,0.6,0.5,0.9918032786885248
154,0.5,7.800000000000004,8.761904761904763,0.5882352941176471,0.44,0.9796396803086111
155,0.4523809523809524,7.600000000000004,9.0,0.45454545454545453,0.45,0.9999747487500631
156,0.5714285714285714,6.600000000000003,8.85,0.5882352941176471,0.5555555555555556,0.999184339314845
157,0.5625,5.8000000000000025,6.333333333333333,0.5833333333333334,0.55,0.9991356957649089
158,0.6,6.600000000000003,8.380952380952381,0.5789473684210527,0.625,0.9985389707197806
159,0.6551724137931034,5.600000000000002,7.631578947368421,0.625,0.6923076923076923,0.9973961101073441
160,0.5526315789473685,7.0000000000000036,12.095238095238095,0.5263157894736842,0.5789473684210527,0.9977375565610858
161,0.59375,5.8000000000000025,6.473684210526316,0.5789473684210527,0.6153846153846154,0.9990700985006773
162,0.5517241379310345,5.400000000000002,8.125,0.5714285714285714,0.5333333333333333,0.9988123515439432
163,0.6060606060606061,6.200000000000003,7.45,0.75,0.5238095238095238,0.969432684165961
164,0.75,5.000000000000002,5.0,0.6470588235294118,0.9090909090909091,0.9724282859833262
165,0.6052631578947368,7.0000000000000036,9.130434782608695,0.5454545454545454,0.6875,0.9869011191683783
166,0.6129032258064516,6.000000000000003,8.947368421052632,0.6666666666666666,0.5625,0.9928693667997716
167,0.5714285714285714,6.800000000000003,11.3,0.6875,0.47368421052631576,0.9672058618066658
168,0.475,7.600000000000004,9.473684210526315,0.5294117647058824,0.43478260869565216,0.9904597973490922
169,0.6774193548387096,5.8000000000000025,7.238095238095238,0.6111111111111112,0.7692307692307693,0.9870480046926148
170,0.5454545454545454,6.000000000000003,10.38888888888889,0.5333333333333333,0.5555555555555556,0.9995836802664447
171,0.6060606060606061,6.000000000000003,8.9,0.6875,0.5294117647058824,0.9834036441971095
172,0.7241379310344828,5.400000000000002,8.523809523809524,0.6666666666666666,0.7857142857142857,0.9933262146289376
173,0.5,6.200000000000003,7.294117647058823,0.42857142857142855,0.6153846153846154,0.9689714408417436
174,0.4878048780487805,7.600000000000004,11.35,0.5263157894736842,0.45454545454545453,0.9946745562130177
175,0.6388888888888888,6.600000000000003,6.956521739130435,0.5789473684210527,0.7058823529411765,0.9903338585212703
176,0.5675675675675675,7.200000000000004,8.571428571428571,0.6470588235294118,0.5,0.9838292367399741
177,0.6285714285714286,6.000000000000003,8.136363636363637,0.55,0.7333333333333333,0.9799999999999999
178,0.631578947368421,7.0000000000000036,7.5,0.7222222222222222,0.55,0.9820044193101379
179,0.5405405405405406,7.0000000000000036,8.05,0.45,0.6470588235294118,0.9687434722667075
180,0.75,5.000000000000002,9.666666666666666,0.7333333333333333,0.7692307692307693,0.9994295559850055
181,0.5675675675675675,6.800000000000003,7.761904761904762,0.6111111111111112,0.5263157894736842,0.9944729958859634
182,0.6071428571428571,5.200000000000002,8.0,0.6153846153846154,0.6,0.9998397949375202
183,0.5714285714285714,6.600000000000003,9.65,0.5555555555555556,0.5882352941176471,0.999184339314845
184,0.5675675675675675,6.800000000000003,7.523809523809524,0.5263157894736842,0.6111111111111112,0.9944729958859634
185,0.47368421052631576,7.0000000000000036,11.5,0.45,0.5,0.9972375690607734
186,0.6129032258064516,5.8000000000000025,9.631578947368421,0.6,0.625,0.9995836802664448
187,0.4666666666666667,8.400000000000002,10.285714285714286,0.4,0.55,0.9756756756756756
188,0.5294117647058824,6.200000000000003,7.444444444444445,0.4,0.7142857142857143,0.9263093788063337
189,0.6774193548387096,5.600000000000002,10.142857142857142,0.6666666666666666,0.6875,0.9997633696166586
190,0.6,6.200000000000003,7.142857142857143,0.55,0.6666666666666666,0.990888806247676
191,0.6129032258064516,5.600000000000002,8.210526315789474,0.75,0.5263157894736842,0.9702000412456174
192,0.475,7.200000000000004,12.210526315789474,0.43478260869565216,0.5294117647058824,0.9904597973490922
193,0.5666666666666667,5.600000000000002,8.117647058823529,0.7777777777777778,0.47619047619047616,0.9453196001211754
194,0.6060606060606061,6.000000000000003,9.45,0.625,0.5882352941176471,0.9990825688073397
195,0.5135135135135135,6.800000000000003,11.210526315789474,0.5,0.5294117647058824,0.9991843393148446
196,0.5483870967741935,6.000000000000003,8.058823529411764,0.6470588235294118,0.42857142857142855,0.9603751465416179
197,0.5384615384615384,7.400000000000004,11.333333333333334,0.5882352941176471,0.5,0.9934687953555881
198,0.5588235294117647,6.400000000000003,8.842105263157896,0.5625,0.5555555555555556,0.9999614227297277
199,0.6,6.600000000000003,8.0,0.7692307692307693,0.5,0.9569420035149384
200,0.5588235294117647,6.400000000000003,10.631578947368421,0.5,0.625,0.9878048780487805
201,0.4878048780487805,7.800000000000004,11.35,0.5555555555555556,0.43478260869565216,0.9853458382180537
202,0.625,5.8000000000000025,8.35,0.6923076923076923,0.5789473684210527,0.9921110887502517
203,0.5675675675675675,7.0000000000000036,6.428571428571429,0.47368421052631576,0.6666666666666666,0.9721583064887254
204,0.6571428571428571,6.200000000000003,8.217391304347826,0.631578947368421,0.6875,0.9982059718169968
205,0.7727272727272727,4.200000000000001,5.705882352941177,0.7,0.8333333333333334,0.9924953095684802
206,0.6060606060606061,6.200000000000003,10.05,0.6666666666666666,0.5555555555555556,0.9918032786885247
207,0.76,4.800000000000002,7.0,0.8888888888888888,0.6875,0.9839411877028834
208,0.4878048780487805,7.400000000000004,11.05,0.45454545454545453,0.5263157894736842,0.9946745562130177
209,0.625,6.000000000000003,8.65,0.7142857142857143,0.5555555555555556,0.9846153846153844
210,0.6,6.800000000000003,10.142857142857142,0.6111111111111112,0.5882352941176471,0.9996363312502785
211,0.6,6.800000000000003,7.428571428571429,0.6666666666666666,0.55,0.990888806247676
212,0.6363636363636364,6.000000000000003,6.571428571428571,0.5555555555555556,0.7333333333333333,0.9813302217036171
213,0.5806451612903226,5.600000000000002,6.444444444444445,0.6923076923076923,0.5,0.9746450304259635
214,0.6129032258064516,5.8000000000000025,7.7894736842105265,0.5625,0.6666666666666666,0.9928693667997716
215,0.6410256410256411,7.200000000000004,8.12,0.7222222222222222,0.5714285714285714,0.986594875603416
216,0.4878048780487805,8.000000000000004,12.4,0.47619047619047616,0.5,0.9994054696789536
217,0.5641025641025641,7.0000000000000036,7.2727272727272725,0.6666666666666666,0.47619047619047616,0.972972972972973
218,0.6774193548387096,5.600000000000002,8.095238095238095,0.5555555555555556,0.8461538461538461,0.9587908170540425
219,0.4722222222222222,6.800000000000003,9.176470588235293,0.5625,0.4,0.9722859954083306
220,0.5,7.400000000000004,9.85,0.42857142857142855,0.5789473684210527,0.9782087600784487
221,0.6571428571428571,6.400000000000003,6.739130434782608,0.6470588235294118,0.6666666666666666,0.9997772828507796
222,0.65625,6.000000000000003,10.285714285714286,0.6666666666666666,0.6470588235294118,0.9997772828507796
223,0.6774193548387096,6.000000000000003,7.714285714285714,0.625,0.7333333333333333,0.9936794075847111
224,0.65625,5.8000000000000025,8.904761904761905,0.7857142857142857,0.5555555555555556,0.9713965036392084
225,0.5882352941176471,6.800000000000003,9.55,0.5625,0.6111111111111112,0.9982873121286263
226,0.65625,6.200000000000003,7.0476190476190474,0.6666666666666666,0.6428571428571429,0.9996695307336417
227,0.5882352941176471,6.800000000000003,8.65,0.7333333333333333,0.47368421052631576,0.9557716537976934
228,0.5588235294117647,6.600000000000003,9.789473684210526,0.5555555555555556,0.5625,0.9999614227297277
229,0.5428571428571428,6.800000000000003,9.736842105263158,0.625,0.47368421052631576,0.9813850376521922
230,0.5384615384615384,7.200000000000004,7.571428571428571,0.55,0.5263157894736842,0.9995160191680311
231,0.5,7.0000000000000036,10.105263157894736,0.5294117647058824,0.47619047619047616,0.9972067903622661
232,0.6875,5.8000000000000025,6.7727272727272725,0.7333333333333333,0.6470588235294118,0.9961089494163424
233,0.5365853658536586,8.000000000000004,10.545454545454545,0.5,0.5714285714285714,0.995575221238938
234,0.5526315789473685,7.200000000000004,8.333333333333334,0.5263157894736842,0.5789473684210527,0.9977375565610858
235,0.4772727272727273,8.200000000000003,9.952380952380953,0.4583333333333333,0.5,0.9981132075471698
236,0.6111111111111112,6.400000000000003,7.0,0.5263157894736842,0.7058823529411765,0.979204787102517
237,0.5526315789473685,7.200000000000004,10.523809523809524,0.5263157894736842,0.5789473684210527,0.9977375565610858
238,0.6896551724137931,5.200000000000002,6.35,0.6428571428571429,0.7333333333333333,0.9956963353281992
239,0.6060606060606061,6.000000000000003,9.65,0.5555555555555556,0.6666666666666666,0.9918032786885247
240,0.7407407407407407,5.000000000000002,6.0,0.6923076923076923,0.7857142857142857,0.9960220233998625
241,0.5714285714285714,6.400000000000003,8.2,0.6,0.55,0.9981132075471695
242,0.5263157894736842,7.0000000000000036,10.2,0.5,0.5625,0.996551724137931
243,0.5588235294117647,6.400000000000003,8.210526315789474,0.7142857142857143,0.45,0.950998639845372
244,0.6176470588235294,6.600000000000003,9.238095238095237,0.5263157894736842,0.7333333333333333,0.9737009111376377
245,0.5294117647058824,6.400000000000003,9.444444444444445,0.6428571428571429,0.45,0.9697986577181209
246,0.5263157894736842,7.200000000000004,9.1,0.5882352941176471,0.47619047619047616,0.9890410958904108
247,0.6,6.400000000000003,9.142857142857142,0.5555555555555556,0.6470588235294118,0.9942440972630098
248,0.6451612903225806,6.000000000000003,9.3,0.7142857142857143,0.5882352941176471,0.990721649484536
249,0.6785714285714286,5.400000000000002,7.526315789473684,0.8333333333333334,0.5625,0.963718334048948
250,0.525,7.800000000000004,8.952380952380953,0.47619047619047616,0.5789473684210527,0.9906048445691421
251,0.6451612903225806,5.600000000000002,5.3,0.6428571428571429,0.6470588235294118,0.9999893899204244
252,0.5116279069767442,8.200000000000003,9.954545454545455,0.47619047619047616,0.5454545454545454,0.9954246496997428
253,0.625,5.400000000000002,5.75,0.5882352941176471,0.6666666666666666,0.9961089494163425
254,0.6551724137931034,5.600000000000002,7.315789473684211,0.6,0.7142857142857143,0.9924953095684803
255,0.625,6.200000000000003,7.8,0.7692307692307693,0.5263157894736842,0.9660377358490567
256,0.5151515151515151,6.200000000000003,8.470588235294118,0.47368421052631576,0.5714285714285714,0.9913288866085169
257,0.5121951219512195,7.400000000000004,10.571428571428571,0.5263157894736842,0.5,0.9993429697766094
258,0.5238095238095238,7.600000000000004,9.863636363636363,0.5,0.55,0.997737556561086
259,0.48717948717948717,7.400000000000004,9.68421052631579,0.47619047619047616,0.5,0.9994054696789536
260,0.5806451612903226,5.8000000000000025,11.166666666666666,0.6923076923076923,0.5,0.9746450304259635
261,0.5675675675675675,7.200000000000004,9.952380952380953,0.5555555555555556,0.5789473684210527,0.9995750557739296
262,0.696969696969697,6.200000000000003,6.869565217391305,0.8461538461538461,0.6,0.9718433787945445
263,0.5641025641025641,7.400000000000004,11.409090909090908,0.5238095238095238,0.6111111111111112,0.9941176470588233
264,0.6333333333333333,5.600000000000002,8.894736842105264,0.5882352941176471,0.6923076923076923,0.993438189982386
265,0.5263157894736842,6.800000000000003,9.6,0.5,0.5555555555555556,0.9972375690607734
266,0.6,6.600000000000003,7.571428571428571,0.5789473684210527,0.625,0.9985389707197806
267,0.5111111111111111,8.200000000000003,9.347826086956522,0.5,0.52,0.9996156802459647
268,0.5675675675675675,6.800000000000003,6.714285714285714,0.6,0.5454545454545454,0.9977375565610861
269,0.5405405405405406,6.800000000000003,11.15,0.5263157894736842,0.5555555555555556,0.9992700729927009
270,0.5,6.400000000000003,9.823529411764707,0.5714285714285714,0.45,0.9860642299160958
271,0.6857142857142857,6.600000000000003,7.375,0.8666666666666667,0.55,0.9524123385183232
272,0.4864864864864865,6.800000000000003,9.222222222222221,0.5714285714285714,0.43478260869565216,0.9818916492068241
273,0.7096774193548387,6.200000000000003,6.363636363636363,0.9166666666666666,0.5789473684210527,0.9514851485148512
274,0.5945945945945946,6.600000000000003,9.0,0.6470588235294118,0.55,0.9934687953555881
275,0.5116279069767442,8.000000000000004,9.5,0.5,0.5238095238095238,0.9994594594594594
276,0.6333333333333333,5.8000000000000025,7.684210526315789,0.8888888888888888,0.5238095238095238,0.9373964497041419
277,0.5238095238095238,7.800000000000004,9.727272727272727,0.5,0.55,0.997737556561086
278,0.5833333333333334,6.800000000000003,8.0,0.5,0.6875,0.9756756756756757
279,0.5555555555555556,6.800000000000003,9.7,0.5,0.6111111111111112,0.9900990099009901
280,0.53125,5.600000000000002,9.0,0.5,0.5625,0.996551724137931
281,0.75,5.400000000000002,4.523809523809524,0.6875,0.8333333333333334,0.9908888062476757
282,0.5428571428571428,6.400000000000003,10.157894736842104,0.5294117647058824,0.5555555555555556,0.9994197011460902
283,0.6176470588235294,6.600000000000003,9.333333333333334,0.6111111111111112,0.625,0.9998737692501892
284,0.5714285714285714,6.200000000000003,5.0,0.5263157894736842,0.625,0.9927066450567258
285,0.6206896551724138,5.400000000000002,8.11111111111111,0.6,0.6428571428571429,0.9988123515439429
